Date,Open,High,Low,Close,Volume
2026-02-16,111.44,113.42,110.57,113.18,13966955
2026-02-17,113.0,113.46,112.31,112.99,8157349
2026-02-18,112.98,113.75,112.03,113.31,8573114
2026-02-19,113.31,113.81,110.75,111.38,9987523
2026-02-20,111.19,112.8,110.57,111.88,11560506
2026-02-23,112.0,112.5,110.8,111.89,9897270
2026-02-24,111.34,111.56,109.05,109.44,13884700
2026-02-25,105.99,105.99,104.4,104.56,56904412
2026-02-26,104.4,105.29,102.54,103.23,22825499
2026-02-27,103.0,104.56,101.73,103.55,19027229
2026-03-02,97.5,101.35,97.2,99.34,27730177
2026-03-04,98.16,98.63,96.01,97.74,32963143
2026-03-05,98.21,99.25,97.0,98.85,16588277
2026-03-06,99.31,103.1,98.76,99.47,35489993
2026-03-09,97.11,97.95,95.27,97.57,16395706
2026-03-10,99.4,101.12,98.11,100.71,14800530
2026-03-11,101.0,101.79,99.0,99.25,12809686
2026-03-12,98.92,100.9,97.25,99.92,14255322
2026-03-13,98.7,99.68,97.0,97.2,11414655
2026-03-16,96.9,97.13,94.32,96.44,16521257
2026-03-17,96.45,97.23,95.74,96.74,9737324
2026-03-18,97.2,98.7,96.81,98.25,10580589
2026-03-19,96.3,96.99,94.72,95.04,11287455
2026-03-20,95.5,97.26,94.4,94.69,14353015
2026-03-23,93.5,93.65,89.2,89.45,17225370
2026-03-24,91.99,93.2,91.0,92.87,22201895
2026-03-25,93.99,96.35,93.8,95.24,17788550
2026-03-27,94.81,94.89,91.91,92.45,20674836
2026-03-30,91.45,91.5,87.0,87.23,25658445
2026-04-01,90.83,92.78,89.41,91.99,20132244
2026-04-02,90.0,92.19,88.6,91.84,19173192
2026-04-06,91.8,92.99,89.35,92.72,17311052
2026-04-07,92.7,93.59,91.58,92.93,16955456
2026-04-08,97.8,99.35,96.29,98.91,22586509
2026-04-09,99.0,99.5,97.1,98.49,16170504
2026-04-10,98.9,102.2,98.66,100.26,20758984
2026-04-13,97.17,99.23,96.25,98.92,16069563
2026-04-15,101.0,102.4,100.6,101.72,18343826
2026-04-16,103.14,104.8,102.3,103.24,21466219
2026-04-17,103.75,106.78,103.25,104.84,32766513
2026-04-20,105.14,105.14,102.3,103.02,15091460
2026-04-21,103.02,104.09,102.96,103.61,9274364
2026-04-22,103.11,106.66,102.99,105.82,21953698
2026-04-23,106.0,108.38,104.55,105.06,41805252
2026-04-24,105.05,105.78,103.01,103.92,14644667
2026-04-27,104.75,106.22,104.41,105.57,13917554
2026-04-28,105.58,106.75,104.78,105.14,13405170
2026-04-29,105.51,106.0,104.77,105.08,9523095
2026-04-30,105.05,105.07,103.1,104.21,8356443
2026-05-04,104.8,105.66,103.32,104.41,10793514
2026-05-05,104.41,106.64,104.0,105.82,20280569
2026-05-06,106.46,106.95,105.0,106.74,12144328
2026-05-07,107.27,107.66,106.31,106.77,11251343
2026-05-08,106.67,106.9,105.65,106.03,6764649
2026-05-11,105.15,105.15,102.8,103.08,8606056
2026-05-12,102.46,103.05,99.17,99.36,10677665
2026-05-13,99.5,101.97,99.5,101.48,11227661
2026-05-14,102.29,103.63,99.58,100.19,18308366
2026-05-15,100.58,100.93,98.5,98.86,13415868
2026-05-18,98.0,98.02,95.17,97.66,13047543
2026-05-19,98.0,98.48,96.9,97.22,8673912
2026-05-20,96.2,97.3,95.65,97.13,6536277
2026-05-21,98.0,98.53,97.56,98.17,8098653
2026-05-22,98.17,98.41,97.4,98.19,6016639
2026-05-25,99.0,101.08,98.99,100.45,13515986
2026-05-26,100.5,100.83,99.0,99.28,8488045
