Date,Open,High,Low,Close,Volume
2026-02-16,9448.5,9541.0,9360.5,9524.0,26127
2026-02-17,9524.0,9610.0,9444.0,9556.0,31823
2026-02-18,9556.0,10423.5,9535.0,10182.0,465984
2026-02-19,10200.0,10341.0,9950.0,10063.5,61670
2026-02-20,9990.0,10775.0,9853.5,10519.0,234160
2026-02-23,10600.0,10942.0,10416.0,10690.0,231347
2026-02-24,10649.0,10862.0,10526.5,10825.0,82220
2026-02-25,10962.5,11079.5,10349.5,10579.0,123318
2026-02-26,10600.0,10882.0,10475.0,10807.0,94202
2026-02-27,10810.0,11648.0,10753.0,11180.5,447170
2026-03-02,10500.0,11250.0,10450.0,10694.0,172973
2026-03-04,10501.0,10526.0,9925.0,10022.0,178917
2026-03-05,10174.0,10505.0,10174.0,10427.0,126662
2026-03-06,10426.0,10693.0,10305.0,10394.0,91181
2026-03-09,10180.0,10197.0,9891.0,10142.0,64613
2026-03-10,10332.0,10400.0,9952.0,9996.0,73925
2026-03-11,9996.0,10099.0,9202.0,9260.0,143106
2026-03-12,9170.0,9548.0,8942.0,9456.0,152770
2026-03-13,9305.0,9332.0,8886.0,8989.0,150007
2026-03-16,8989.0,9231.0,8856.0,9119.0,80272
2026-03-17,9220.0,9555.0,9009.0,9416.0,138005
2026-03-18,9412.0,9719.0,9254.0,9609.0,114949
2026-03-19,9400.0,9730.0,9372.0,9598.0,76956
2026-03-20,9632.0,9841.0,9602.0,9673.0,80462
2026-03-23,9645.0,9851.0,9315.0,9805.0,110812
2026-03-24,9925.0,9955.0,9685.0,9859.0,83567
2026-03-25,9859.0,10185.0,9859.0,10014.0,75136
2026-03-27,9980.0,10798.0,9789.0,10608.0,312781
2026-03-30,10385.0,10450.0,9750.0,9881.0,147725
2026-04-01,10350.0,10350.0,9682.0,9774.5,175204
2026-04-02,9730.5,9960.5,9298.5,9832.0,114306
2026-04-06,9844.0,10026.0,9676.0,9935.0,62394
2026-04-07,9935.0,10304.5,9835.5,10152.0,84442
2026-04-08,10450.0,10569.0,10336.5,10489.0,75126
2026-04-09,10480.5,11115.0,10446.5,10767.0,195441
2026-04-10,10899.5,11439.5,10826.0,11342.0,168276
2026-04-13,11072.0,11329.5,10929.5,11115.0,122505
2026-04-15,11400.0,11431.0,11079.0,11207.0,111976
2026-04-16,11400.0,11488.0,11134.0,11266.5,171653
2026-04-17,11339.5,11779.0,11266.0,11482.0,204223
2026-04-20,11520.0,12065.0,11380.5,11977.0,183666
2026-04-21,12049.5,12327.5,11646.5,11714.0,139779
2026-04-22,11770.0,12049.5,11721.5,11789.0,118067
2026-04-23,11760.0,12238.5,11702.0,11838.0,160375
2026-04-24,11884.0,12009.5,11379.5,11532.0,94911
2026-04-27,11707.5,12195.0,11636.0,12135.0,133569
2026-04-28,12195.5,12320.5,11701.0,11862.0,110483
2026-04-29,11996.0,12485.5,11855.0,12387.5,181004
2026-04-30,12447.0,12850.0,12263.5,12331.0,191647
2026-05-04,12545.0,12550.0,12115.0,12442.0,107890
2026-05-05,12460.0,12810.0,12415.0,12794.0,131933
2026-05-06,12900.0,12900.0,12340.0,12384.0,102133
2026-05-07,12478.0,12862.0,12423.0,12801.0,151696
2026-05-08,12850.0,12890.0,12723.0,12810.0,51050
2026-05-11,12801.0,12910.0,12628.0,12843.0,68820
2026-05-12,12800.0,12998.0,12395.0,12459.0,87962
2026-05-13,12459.0,12795.0,12360.0,12424.0,59813
2026-05-14,12600.0,12799.0,12350.0,12735.0,77388
2026-05-15,12730.0,13024.0,12505.0,12650.0,56782
2026-05-18,12571.0,12571.0,11911.0,12154.0,116704
2026-05-19,12220.0,12393.0,11864.0,12327.0,82373
2026-05-20,12150.0,12748.0,12141.0,12676.0,77431
2026-05-21,12726.0,12888.0,12591.0,12855.0,67277
2026-05-22,12910.0,13149.0,12725.0,12782.0,67964
2026-05-25,12832.0,13079.0,12412.0,12480.0,93225
2026-05-26,12480.0,12780.0,12460.0,12536.0,73038
