Date,Open,High,Low,Close,Volume
2023-02-06 00:00:00+05:30,6575.0,6693.75,6510.0,6669.2,140677
2023-02-07 00:00:00+05:30,6700.0,6733.2,6624.0,6692.5,137821
2023-02-08 00:00:00+05:30,6726.0,6824.9,6670.0,6697.85,154384
2023-02-09 00:00:00+05:30,6700.0,6735.0,6640.0,6685.15,77303
2023-02-10 00:00:00+05:30,6710.0,6735.0,6667.55,6683.65,76760
2023-02-13 00:00:00+05:30,6685.0,6700.0,6550.0,6571.95,69536
2023-02-14 00:00:00+05:30,6580.1,6625.0,6562.2,6596.8,65601
2023-02-15 00:00:00+05:30,6610.0,6660.05,6560.05,6649.95,121266
2023-02-16 00:00:00+05:30,6650.0,6792.0,6645.1,6688.75,129947
2023-02-17 00:00:00+05:30,6670.0,6749.0,6625.0,6662.9,81448
2023-02-20 00:00:00+05:30,6666.05,6720.0,6625.0,6666.9,68365
2023-02-21 00:00:00+05:30,6699.0,6712.2,6645.25,6661.75,56129
2023-02-22 00:00:00+05:30,6610.0,6619.9,6500.0,6517.95,83155
2023-02-23 00:00:00+05:30,6510.0,6524.9,6415.0,6484.5,78315
2023-02-24 00:00:00+05:30,6514.0,6525.0,6440.0,6512.85,63935
2023-02-27 00:00:00+05:30,6500.0,6509.9,6350.0,6358.7,76466
2023-02-28 00:00:00+05:30,6380.0,6390.0,6089.0,6129.25,203406
2023-03-01 00:00:00+05:30,6128.85,6243.95,6123.0,6194.6,97556
2023-03-02 00:00:00+05:30,6218.0,6237.15,6131.3,6150.55,101691
2023-03-03 00:00:00+05:30,6181.0,6221.95,6150.0,6176.45,78784
2023-03-06 00:00:00+05:30,6239.85,6325.0,6220.85,6237.65,113971
2023-03-08 00:00:00+05:30,6200.0,6357.8,6160.4,6340.2,164335
2023-03-09 00:00:00+05:30,6370.0,6379.95,6260.0,6284.55,91114
2023-03-10 00:00:00+05:30,6223.1,6320.0,6181.0,6249.3,88898
2023-03-13 00:00:00+05:30,6249.3,6295.0,6120.2,6130.95,89686
2023-03-14 00:00:00+05:30,6161.65,6189.9,5919.0,6062.5,220025
2023-03-15 00:00:00+05:30,6100.0,6194.0,6058.0,6088.05,107844
2023-03-16 00:00:00+05:30,6088.0,6139.9,6031.0,6115.1,101504
2023-03-17 00:00:00+05:30,6149.95,6198.4,6139.75,6159.0,109736
