Date,Open,High,Low,Close,Volume
2025-01-28 00:00:00+05:30,1575.0,1587.0,1551.55,1559.25,261611
2025-01-29 00:00:00+05:30,1557.0,1577.6,1550.0,1555.1,304022
2025-01-30 00:00:00+05:30,1556.8,1601.55,1556.8,1586.95,240945
2025-01-31 00:00:00+05:30,1592.0,1638.75,1580.1,1633.0,253718
2025-02-01 00:00:00+05:30,1633.6,1642.7,1592.6,1607.65,153628
2025-02-03 00:00:00+05:30,1600.2,1600.2,1550.6,1560.5,161248
2025-02-04 00:00:00+05:30,1563.5,1590.1,1557.9,1586.45,93419
2025-02-05 00:00:00+05:30,1586.45,1627.45,1584.05,1605.35,265015
2025-02-06 00:00:00+05:30,1611.3,1621.5,1578.2,1586.9,173485
2025-02-07 00:00:00+05:30,1586.9,1622.0,1584.05,1605.8,176864
2025-02-10 00:00:00+05:30,1597.9,1605.75,1565.0,1572.0,90171
2025-02-11 00:00:00+05:30,1570.8,1571.85,1513.25,1525.35,160158
2025-02-12 00:00:00+05:30,1530.0,1538.0,1479.4,1522.15,141347
2025-02-13 00:00:00+05:30,1532.9,1553.5,1519.95,1523.2,115689
2025-02-14 00:00:00+05:30,1527.0,1534.05,1483.6,1503.2,235776
2025-02-17 00:00:00+05:30,1503.4,1530.4,1480.0,1507.45,193536
2025-02-18 00:00:00+05:30,1510.45,1510.45,1468.5,1488.3,170265
2025-02-19 00:00:00+05:30,1488.3,1518.5,1469.85,1501.8,147128
2025-02-20 00:00:00+05:30,1499.7,1509.35,1476.0,1486.3,207052
2025-02-21 00:00:00+05:30,1486.35,1495.45,1439.1,1450.15,282141
2025-02-24 00:00:00+05:30,1441.65,1445.0,1415.1,1436.05,741744
2025-02-25 00:00:00+05:30,1428.85,1453.2,1401.2,1405.45,597426
2025-02-27 00:00:00+05:30,1406.6,1411.6,1376.9,1388.95,458204
2025-02-28 00:00:00+05:30,1367.75,1377.95,1343.3,1352.5,796779
2025-03-03 00:00:00+05:30,1351.05,1365.2,1316.55,1323.95,915284
2025-03-04 00:00:00+05:30,1309.1,1328.0,1291.0,1316.25,810532
2025-03-05 00:00:00+05:30,1316.35,1396.75,1313.55,1390.0,908298
2025-03-06 00:00:00+05:30,1402.15,1410.0,1392.3,1398.4,246884
2025-03-07 00:00:00+05:30,1398.5,1399.95,1376.1,1383.85,160240
2025-03-10 00:00:00+05:30,1385.0,1397.95,1361.0,1373.2,239890
2025-03-11 00:00:00+05:30,1366.0,1502.45,1366.0,1492.35,4316906
2025-03-12 00:00:00+05:30,1487.0,1519.9,1476.0,1508.05,962745
2025-03-13 00:00:00+05:30,1500.0,1527.0,1494.75,1503.95,445092
2025-03-17 00:00:00+05:30,1510.45,1520.05,1487.05,1502.6,328175
2025-03-18 00:00:00+05:30,1504.7,1519.95,1491.25,1506.2,405383
