Date,Open,High,Low,Close,Volume
2023-02-06 00:00:00+05:30,73.0,73.3,72.25,72.55,777769
2023-02-07 00:00:00+05:30,72.55,73.25,72.25,73.1,1211990
2023-02-08 00:00:00+05:30,73.15,74.3,72.6,73.1,2190252
2023-02-09 00:00:00+05:30,73.5,73.7,72.5,72.8,1145665
2023-02-10 00:00:00+05:30,72.7,73.65,72.6,73.45,690658
2023-02-13 00:00:00+05:30,73.5,74.6,73.5,74.3,1523514
2023-02-14 00:00:00+05:30,74.45,75.8,74.05,75.0,1926558
2023-02-15 00:00:00+05:30,76.4,77.9,75.3,77.4,3630258
2023-02-16 00:00:00+05:30,77.8,78.6,77.05,77.45,2464152
2023-02-17 00:00:00+05:30,77.45,77.9,76.15,76.95,2602962
2023-02-20 00:00:00+05:30,77.35,78.05,77.2,77.45,2018272
2023-02-21 00:00:00+05:30,77.9,78.15,77.05,77.45,2237081
2023-02-22 00:00:00+05:30,77.5,77.5,76.95,77.2,2388587
2023-02-23 00:00:00+05:30,77.25,77.65,76.8,77.5,3793608
2023-02-24 00:00:00+05:30,73.0,73.1,72.0,72.2,3064190
2023-02-27 00:00:00+05:30,72.05,72.1,69.05,69.75,7682886
2023-02-28 00:00:00+05:30,69.95,70.1,69.1,69.35,2555771
2023-03-01 00:00:00+05:30,69.35,70.0,69.35,69.55,1664363
2023-03-02 00:00:00+05:30,69.6,70.0,69.4,69.9,1271802
2023-03-03 00:00:00+05:30,69.95,70.25,69.8,70.0,1689721
2023-03-06 00:00:00+05:30,70.4,70.7,69.75,69.85,4634203
2023-03-08 00:00:00+05:30,69.95,70.25,69.7,69.95,1673601
2023-03-09 00:00:00+05:30,70.2,71.9,69.95,71.3,9993881
2023-03-10 00:00:00+05:30,71.25,71.45,70.75,70.9,1493886
2023-03-13 00:00:00+05:30,71.3,71.4,69.6,69.95,1329606
2023-03-14 00:00:00+05:30,70.0,70.6,69.5,70.0,3012147
2023-03-15 00:00:00+05:30,70.4,71.2,69.6,69.8,801149
2023-03-16 00:00:00+05:30,69.65,69.85,68.65,68.9,1235189
2023-03-17 00:00:00+05:30,69.0,69.8,68.55,68.8,1467552
2023-03-20 00:00:00+05:30,68.8,69.95,68.05,68.25,4274832
2023-03-21 00:00:00+05:30,68.6,68.8,68.0,68.4,1063616
2023-03-22 00:00:00+05:30,68.5,68.8,68.5,68.6,576693
2023-03-23 00:00:00+05:30,68.65,68.85,67.85,67.95,1068173
2023-03-24 00:00:00+05:30,68.0,68.25,66.7,66.8,1227745
2023-03-27 00:00:00+05:30,67.05,67.25,62.1,64.65,2321974
2023-03-28 00:00:00+05:30,64.9,65.15,62.55,63.2,3037547
2023-03-29 00:00:00+05:30,63.45,67.2,62.8,65.8,2832316
2023-03-31 00:00:00+05:30,66.4,67.4,65.9,66.65,1721421
2023-04-03 00:00:00+05:30,67.25,68.2,66.9,68.05,873539
2023-04-05 00:00:00+05:30,68.15,69.7,68.0,69.2,1109019
2023-04-06 00:00:00+05:30,68.95,69.55,68.7,69.2,595494
2023-04-10 00:00:00+05:30,70.0,70.4,69.25,69.45,507550
2023-04-11 00:00:00+05:30,69.8,70.0,68.8,69.85,721950
2023-04-12 00:00:00+05:30,69.85,70.0,67.95,68.2,1832603
2023-04-13 00:00:00+05:30,68.35,68.8,68.0,68.25,682713
2023-04-17 00:00:00+05:30,68.4,68.8,67.6,68.0,1115135
2023-04-18 00:00:00+05:30,68.25,68.55,67.7,67.95,1077783
2023-04-19 00:00:00+05:30,67.95,69.15,67.85,68.5,1028915
2023-04-20 00:00:00+05:30,68.6,68.9,67.9,68.2,745436
2023-04-21 00:00:00+05:30,68.25,68.35,67.4,67.85,805336
2023-04-24 00:00:00+05:30,68.0,68.3,67.5,67.85,969661
2023-04-25 00:00:00+05:30,67.85,69.2,67.8,68.7,855906
2023-04-26 00:00:00+05:30,68.7,70.3,68.6,69.9,1508440
2023-04-27 00:00:00+05:30,70.0,71.2,69.85,70.55,1341780
2023-04-28 00:00:00+05:30,70.9,70.9,68.25,68.5,7795448
2023-05-02 00:00:00+05:30,69.3,70.5,68.35,68.5,4944231
2023-05-03 00:00:00+05:30,69.0,69.0,67.35,67.5,4357272
2023-05-04 00:00:00+05:30,67.85,69.5,67.55,69.15,4147295
2023-05-05 00:00:00+05:30,68.65,69.5,68.5,68.65,1458549
2023-05-08 00:00:00+05:30,69.0,69.35,68.3,68.7,1503989
2023-05-09 00:00:00+05:30,68.7,70.2,68.7,68.95,2118863
2023-05-10 00:00:00+05:30,69.0,69.3,68.6,69.15,819859
2023-05-11 00:00:00+05:30,69.35,70.5,69.2,69.75,3464613
2023-05-12 00:00:00+05:30,69.9,70.85,69.8,70.25,2691404
