Date,Open,High,Low,Close,Volume
2026-02-16,1259.6,1293.2,1235.4,1287.3,837645
2026-02-17,1286.9,1297.0,1266.3,1290.8,534242
2026-02-18,1298.9,1320.0,1296.4,1317.2,293183
2026-02-19,1323.0,1324.1,1283.5,1293.6,380851
2026-02-20,1298.4,1311.0,1280.8,1289.8,187016
2026-02-23,1298.6,1300.0,1248.7,1263.5,456618
2026-02-24,1270.0,1288.0,1256.6,1275.8,249614
2026-02-25,1281.8,1282.0,1261.9,1274.9,175943
2026-02-26,1278.0,1294.2,1267.7,1280.9,209363
2026-02-27,1269.0,1280.0,1231.0,1244.9,416379
2026-03-02,1188.8,1237.1,1187.8,1206.5,478751
2026-03-04,1200.0,1210.1,1178.1,1196.5,759299
2026-03-05,1200.1,1246.0,1200.1,1238.1,365340
2026-03-06,1243.5,1264.6,1221.2,1225.1,204216
2026-03-09,1200.0,1222.5,1171.1,1208.4,228552
2026-03-10,1224.0,1243.5,1220.0,1238.0,201281
2026-03-11,1235.1,1246.8,1208.3,1212.5,176763
2026-03-12,1204.1,1207.9,1175.6,1183.8,329254
2026-03-13,1189.0,1189.0,1152.0,1158.6,272719
2026-03-16,1150.0,1171.0,1136.8,1158.8,366061
2026-03-17,1170.0,1170.5,1149.5,1157.4,294411
2026-03-18,1169.0,1195.0,1158.0,1178.6,719132
2026-03-19,1153.5,1165.0,1144.9,1151.0,174882
2026-03-20,1158.2,1175.0,1142.5,1147.5,178025
2026-03-23,1140.0,1141.8,1096.9,1110.6,388532
2026-03-24,1150.0,1158.4,1108.9,1150.3,385998
2026-03-25,1156.0,1206.8,1149.9,1201.0,540971
2026-03-27,1190.1,1212.0,1190.0,1195.4,1082690
2026-03-30,1195.4,1195.4,1125.0,1161.1,715077
2026-04-01,1181.6,1200.2,1130.4,1138.9,820494
2026-04-02,1124.9,1149.4,1109.5,1142.6,364291
2026-04-06,1150.0,1180.8,1125.7,1174.4,424787
2026-04-07,1174.0,1181.4,1155.0,1176.3,306263
2026-04-08,1210.0,1290.6,1210.0,1281.0,687903
2026-04-09,1284.0,1321.8,1276.0,1294.8,329939
2026-04-10,1308.0,1327.9,1297.0,1306.5,206010
2026-04-13,1292.0,1304.9,1259.9,1296.1,191067
2026-04-15,1334.0,1348.9,1316.3,1340.6,260865
2026-04-16,1344.9,1377.6,1344.9,1366.4,481777
2026-04-17,1366.8,1410.0,1360.1,1400.7,368879
2026-04-20,1406.9,1415.0,1371.0,1379.1,368094
2026-04-21,1381.4,1398.0,1376.5,1391.5,206871
2026-04-22,1387.2,1404.0,1368.4,1371.7,514586
2026-04-23,1363.3,1382.0,1360.0,1376.7,241228
2026-04-24,1379.0,1389.9,1335.0,1346.0,409547
2026-04-27,1350.0,1373.5,1347.0,1359.6,245456
2026-04-28,1353.5,1391.2,1353.5,1378.3,315010
2026-04-29,1386.0,1392.0,1341.4,1346.0,315419
2026-04-30,1346.0,1346.0,1313.1,1326.5,355394
2026-05-04,1335.7,1347.8,1316.0,1329.3,353009
2026-05-05,1334.1,1364.7,1318.4,1351.1,928587
2026-05-06,1365.0,1439.0,1360.7,1413.6,683716
2026-05-07,1420.0,1478.6,1402.0,1474.5,980887
2026-05-08,1474.5,1647.9,1462.3,1631.5,5943190
2026-05-11,1626.0,1635.6,1585.2,1598.8,901596
2026-05-12,1575.0,1598.0,1542.8,1548.2,747332
2026-05-13,1541.1,1563.6,1515.4,1519.3,329597
2026-05-14,1521.1,1524.0,1455.9,1477.9,649768
2026-05-15,1472.0,1505.4,1453.7,1458.5,447569
2026-05-18,1448.0,1458.5,1417.1,1439.6,588115
2026-05-19,1439.6,1489.6,1426.4,1467.2,776569
