Date,Open,High,Low,Close,Volume
2024-12-03,1344.0,1365.0,1305.0,1312.8,7685780
2024-12-04,1320.0,1330.05,1251.9,1260.85,5109679
2024-12-05,1270.0,1270.6,1220.0,1229.6,4522158
2024-12-06,1236.05,1266.85,1205.15,1210.65,3815815
2024-12-09,1210.65,1236.0,1180.0,1216.95,3505936
2024-12-10,1224.95,1224.95,1165.35,1176.65,3096278
2024-12-11,1171.0,1189.45,1143.0,1148.05,2666340
2024-12-12,1143.85,1249.0,1124.2,1217.95,10821668
2024-12-13,1220.0,1252.3,1179.3,1198.4,6893497
2024-12-16,1200.95,1210.5,1163.65,1168.05,2717545
2024-12-17,1167.9,1178.95,1138.0,1143.25,2303877
2024-12-18,1145.05,1150.0,1102.0,1105.5,2654966
2024-12-19,1080.0,1103.55,1062.55,1073.65,2938214
2024-12-20,1074.9,1119.0,1015.1,1034.35,14340608
2024-12-23,1049.7,1057.95,1023.6,1034.65,2775914
2024-12-24,1035.6,1059.05,1020.0,1031.05,2494981
2024-12-26,1030.25,1082.2,1023.0,1064.25,5614636
2024-12-27,1065.0,1076.65,1044.25,1054.0,2871766
2024-12-30,1060.0,1113.7,1042.0,1075.65,6974681
2024-12-31,1070.95,1070.95,1029.0,1040.7,2589661
2025-01-01,1040.7,1060.0,1038.95,1046.4,1560588
2025-01-02,1048.0,1055.9,1035.0,1046.5,1415783
2025-01-03,1049.65,1069.9,1036.0,1038.25,2143236
2025-01-06,1039.0,1040.5,980.0,982.6,3322540
2025-01-07,986.95,1014.8,985.1,1005.5,2637204
2025-01-08,1010.0,1011.55,981.0,988.95,1702163
2025-01-09,989.5,1002.0,975.1,977.7,1237540
2025-01-10,970.05,977.5,940.4,943.05,2096676
2025-01-13,937.8,937.8,885.0,889.75,2618478
2025-01-14,898.05,1018.4,897.5,1006.85,17198310
2025-01-15,1040.0,1080.0,1023.5,1035.05,13279463
2025-01-16,1107.05,1127.0,1063.4,1070.25,7083726
2025-01-17,1078.9,1089.5,1056.15,1078.2,3486290
2025-01-20,1082.0,1088.0,1054.25,1066.75,2463260
2025-01-21,1063.3,1070.0,1037.75,1045.7,1985986
2025-01-22,1040.0,1042.8,1007.0,1031.7,2656247
2025-01-23,1026.0,1049.4,1015.0,1030.25,3052259
2025-01-24,1037.25,1065.0,1006.0,1012.1,4978974
2025-01-27,995.1,1003.0,982.95,998.95,2286903
2025-01-28,999.0,1012.75,965.7,987.3,2102556
2025-01-29,989.0,1006.35,982.4,987.65,1865241
2025-01-30,986.0,1001.9,965.7,971.85,1871049
2025-01-31,973.9,1006.8,971.55,997.55,3123886
2025-02-01,1010.0,1049.9,986.0,998.0,4226782
2025-02-03,994.9,994.9,967.5,970.1,1672435
2025-02-04,973.2,990.0,973.2,983.15,1333100
