Date,Open,High,Low,Close,Volume
2026-02-16,122.92,125.49,121.05,121.83,1120419
2026-02-17,122.46,125.0,121.8,123.99,777162
2026-02-18,124.5,124.78,120.96,122.35,965417
2026-02-19,122.35,122.8,117.5,118.02,661063
2026-02-20,118.19,119.22,116.71,117.4,701387
2026-02-23,118.5,122.1,114.48,116.95,1500147
2026-02-24,116.4,117.0,111.33,112.86,1001177
2026-02-25,113.0,113.99,110.0,111.79,1039032
2026-02-26,112.75,116.93,111.06,111.72,1140068
2026-02-27,112.4,116.23,110.0,113.78,1922045
2026-03-02,108.0,110.58,105.1,108.16,1943747
2026-03-04,105.01,105.94,101.1,102.22,1269297
2026-03-05,102.6,104.0,100.2,103.52,1480907
2026-03-06,103.0,106.49,102.31,103.38,2199771
2026-03-09,99.99,102.2,97.17,101.01,2186355
2026-03-10,103.19,103.92,100.64,103.52,1707087
2026-03-11,104.0,105.9,101.0,101.29,1609591
2026-03-12,101.0,107.58,98.8,103.53,2662425
2026-03-13,102.5,103.51,98.11,98.92,2646071
2026-03-16,99.0,99.85,94.92,99.06,1953961
2026-03-17,99.06,100.24,96.65,98.19,1416788
2026-03-18,98.59,103.4,98.35,101.81,2562065
2026-03-19,99.89,101.04,96.09,96.79,1702820
2026-03-20,97.0,101.24,97.0,98.07,1396367
2026-03-23,96.5,97.14,90.11,91.03,2199976
2026-03-24,94.0,95.64,91.42,93.14,3214526
2026-03-25,94.1,99.9,94.1,94.63,3477161
2026-03-27,94.6,94.69,90.2,91.77,6441216
2026-03-30,90.0,91.2,83.5,83.97,4061267
2026-04-01,88.1,93.49,87.11,91.56,2196987
2026-04-02,90.01,91.0,85.0,90.52,1298690
2026-04-06,91.65,92.88,87.6,91.88,1934939
2026-04-07,91.0,94.0,90.19,93.64,2223855
2026-04-08,99.0,103.01,97.39,100.32,3290821
2026-04-09,100.0,101.74,97.85,98.45,1724255
2026-04-10,98.96,103.42,98.96,100.77,2813749
2026-04-13,99.0,103.69,97.0,101.28,2417945
2026-04-15,104.0,115.32,102.55,109.84,6905504
2026-04-16,110.5,113.02,106.27,109.22,2626477
2026-04-17,109.0,110.18,106.4,107.09,1465621
2026-04-20,107.7,111.87,104.11,106.49,2584573
2026-04-21,107.38,110.87,106.41,107.89,1756366
2026-04-22,108.0,110.0,107.1,108.7,1312108
2026-04-23,107.5,109.7,104.8,105.33,1327075
2026-04-24,105.33,106.36,101.8,103.72,1487854
2026-04-27,104.75,107.4,104.32,106.75,1651354
2026-04-28,106.8,107.5,104.4,105.4,665445
2026-04-29,106.05,107.6,103.46,103.99,1445409
2026-04-30,102.0,104.33,100.81,103.57,1231669
2026-05-04,108.0,124.28,107.01,124.28,17245104
2026-05-05,127.4,129.7,121.23,122.82,10704396
2026-05-06,123.9,141.95,123.35,138.0,16702785
2026-05-07,139.45,144.27,137.56,140.35,6485759
2026-05-08,138.0,148.3,135.0,141.99,4963686
2026-05-11,137.02,140.99,133.9,135.44,3411293
2026-05-12,134.75,135.97,127.95,129.06,2390718
2026-05-13,127.1,134.4,127.1,129.21,2358898
2026-05-14,130.5,131.57,123.97,126.86,1802900
2026-05-15,126.05,126.87,117.01,117.72,2829144
2026-05-18,115.99,117.34,110.0,114.34,2383501
2026-05-19,114.05,118.0,112.0,116.13,589889
