Date,Open,High,Low,Close,Volume
2023-02-06 00:00:00+05:30,135.95,138.45,135.85,137.75,6436143
2023-02-07 00:00:00+05:30,138.15,139.2,136.45,138.9,8681511
2023-02-08 00:00:00+05:30,139.65,140.15,137.4,138.15,10325869
2023-02-09 00:00:00+05:30,138.9,140.65,137.45,140.45,8078404
2023-02-10 00:00:00+05:30,140.4,141.25,139.05,140.95,6396208
2023-02-13 00:00:00+05:30,141.7,143.05,140.85,142.4,6563018
2023-02-14 00:00:00+05:30,142.9,143.45,141.25,142.7,6991500
2023-02-15 00:00:00+05:30,143.25,143.65,139.75,141.75,12631259
2023-02-16 00:00:00+05:30,144.25,150.7,142.65,150.15,30949761
2023-02-17 00:00:00+05:30,149.75,153.05,148.65,150.85,19874561
2023-02-20 00:00:00+05:30,151.45,152.05,148.65,149.1,8348393
2023-02-21 00:00:00+05:30,149.15,150.15,147.7,148.35,7599927
2023-02-22 00:00:00+05:30,148.5,148.75,145.95,147.85,9599697
2023-02-23 00:00:00+05:30,147.95,150.45,147.5,148.9,18675946
2023-02-24 00:00:00+05:30,146.0,149.6,144.0,149.25,14648507
2023-02-27 00:00:00+05:30,148.25,150.3,147.25,149.5,11904749
2023-02-28 00:00:00+05:30,148.4,149.7,145.45,146.3,17607584
2023-03-01 00:00:00+05:30,146.25,149.35,146.1,149.05,7707977
2023-03-02 00:00:00+05:30,148.75,149.3,146.9,148.3,8219892
2023-03-03 00:00:00+05:30,148.25,149.95,147.7,148.5,8260104
2023-03-06 00:00:00+05:30,148.95,153.95,147.8,152.45,14491522
2023-03-08 00:00:00+05:30,150.8,153.1,150.65,152.5,7339476
2023-03-09 00:00:00+05:30,153.3,153.4,150.3,150.55,5314022
2023-03-10 00:00:00+05:30,149.85,150.95,148.45,150.05,4689681
2023-03-13 00:00:00+05:30,150.45,152.25,149.45,150.05,8785721
2023-03-14 00:00:00+05:30,150.05,151.1,147.3,147.55,7177342
2023-03-15 00:00:00+05:30,148.25,148.7,146.05,146.8,9832270
2023-03-16 00:00:00+05:30,145.45,147.65,142.25,146.45,18551936
2023-03-17 00:00:00+05:30,147.75,149.15,146.2,147.4,16593429
2023-03-20 00:00:00+05:30,147.25,148.4,145.85,146.55,8749355
2023-03-21 00:00:00+05:30,147.4,148.0,145.2,145.8,6148489
2023-03-22 00:00:00+05:30,146.65,147.05,145.1,145.8,4329409
2023-03-23 00:00:00+05:30,145.35,147.4,144.55,147.05,4484564
