Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
JINDALSAW.NS,4.05,16.09,61.32,EMA,10/20,0.14,100.0,0.02,-18.73,1
JINDALSAW.NS,4.05,16.09,61.32,EMA,20/50,0.0,0.0,0.32,-19.05,0
JINDALSAW.NS,4.05,16.09,61.32,EMA,50/100,0.0,0.0,0.32,-19.05,0
JINDALSAW.NS,4.05,16.09,61.32,EMA,50/200,0.0,0.0,0.32,-19.05,0
JINDALSAW.NS,4.05,16.09,61.32,EMA,12/26,-1.57,0.0,-0.14,-20.04,1
