Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
FIRSTCRY.NS,1.69,7.7,69.05,EMA,10/20,0,0,-4.16,-25.97,0
FIRSTCRY.NS,1.69,7.7,69.05,EMA,12/26,0,0,-4.16,-25.97,0
FIRSTCRY.NS,1.69,7.7,69.05,EMA,20/50,0,0,-4.16,-25.97,0
FIRSTCRY.NS,1.69,7.7,69.05,EMA,50/100,0,0,-4.16,-25.97,0
FIRSTCRY.NS,1.69,7.7,69.05,EMA,50/200,0,0,-4.16,-25.97,0
