Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
BANKBARODA.NS,1.2,2.93,83.86,SMA,12/26,5.2,100.0,1.77,-4.73,1
BANKBARODA.NS,1.2,2.93,83.86,SMA,10/20,0.0,0.0,1.93,-4.73,0
BANKBARODA.NS,1.2,2.93,83.86,SMA,20/50,0.0,0.0,1.93,-4.73,0
BANKBARODA.NS,1.2,2.93,83.86,SMA,50/100,0.0,0.0,1.93,-4.73,0
BANKBARODA.NS,1.2,2.93,83.86,SMA,50/200,0.0,0.0,1.93,-4.73,0
