Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
AKZOINDIA.NS,0.95,6.04,59.23,EMA,20/50,-0.09,0.0,-1.51,-18.92,1
AKZOINDIA.NS,0.95,6.04,59.23,EMA,10/20,-0.4,0.0,-1.64,-18.92,1
AKZOINDIA.NS,0.95,6.04,59.23,EMA,12/26,-1.38,0.0,-1.4,-18.92,1
AKZOINDIA.NS,0.95,6.04,59.23,EMA,50/100,-2.03,0.0,-1.34,-18.92,1
AKZOINDIA.NS,0.95,6.04,59.23,EMA,50/200,-2.03,0.0,-1.34,-18.92,1
