Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
MFSL.NS,1.1,3.5,78.38,SMA,10/20,0,0,1.03,-6.73,0
MFSL.NS,1.1,3.5,78.38,SMA,12/26,0,0,1.03,-6.73,0
MFSL.NS,1.1,3.5,78.38,SMA,20/50,0,0,1.03,-6.73,0
MFSL.NS,1.1,3.5,78.38,SMA,50/100,0,0,1.03,-6.73,0
MFSL.NS,1.1,3.5,78.38,SMA,50/200,0,0,1.03,-6.73,0
