Symbol,Volatility,TrendStrength,Noise,MA_Type,MA_Pair,Return,WinRate,Sharpe,MaxDD,Trades
BHARTIHEXA.NS,1.62,9.41,63.02,EMA,10/20,2.88,100.0,-1.27,-17.55,2
BHARTIHEXA.NS,1.62,9.41,63.02,EMA,12/26,2.09,100.0,-1.21,-17.24,2
BHARTIHEXA.NS,1.62,9.41,63.02,EMA,50/100,0.73,100.0,-1.11,-16.71,1
BHARTIHEXA.NS,1.62,9.41,63.02,EMA,50/200,0.73,100.0,-1.11,-16.71,1
BHARTIHEXA.NS,1.62,9.41,63.02,EMA,20/50,-2.17,50.0,-1.05,-16.33,2
