Date,Open,High,Low,Close,Volume,MA_Fast,MA_Slow,Signal,Crossover
2025-01-28 00:00:00+05:30,1575.0,1587.0,1551.55,1559.25,261611,1559.25,1559.25,0,
2025-01-29 00:00:00+05:30,1557.0,1577.6,1550.0,1555.1,304022,1558.4954545454545,1558.854761904762,-1,-1.0
2025-01-30 00:00:00+05:30,1556.8,1601.55,1556.8,1586.95,240945,1563.6690082644627,1561.5304988662133,1,2.0
2025-01-31 00:00:00+05:30,1592.0,1638.75,1580.1,1633.0,253718,1576.2746431254695,1568.3371180218119,1,0.0
2025-02-01 00:00:00+05:30,1633.6,1642.7,1592.6,1607.65,153628,1581.9792534662931,1572.0812020197345,1,0.0
2025-02-03 00:00:00+05:30,1600.2,1600.2,1550.6,1560.5,161248,1578.0739346542398,1570.9782303988075,1,0.0
2025-02-04 00:00:00+05:30,1563.5,1590.1,1557.9,1586.45,93419,1579.5968556261962,1572.4517322655877,1,0.0
2025-02-05 00:00:00+05:30,1586.45,1627.45,1584.05,1605.35,265015,1584.2792455123422,1575.584900621246,1,0.0
2025-02-06 00:00:00+05:30,1611.3,1621.5,1578.2,1586.9,173485,1584.7557463282799,1576.6625291335085,1,0.0
2025-02-07 00:00:00+05:30,1586.9,1622.0,1584.05,1605.8,176864,1588.5819742685926,1579.4375263588888,1,0.0
2025-02-10 00:00:00+05:30,1597.9,1605.75,1565.0,1572.0,90171,1585.567069856121,1578.729190515185,1,0.0
2025-02-11 00:00:00+05:30,1570.8,1571.85,1513.25,1525.35,160158,1574.6185117004625,1573.6454580851673,1,0.0
2025-02-12 00:00:00+05:30,1530.0,1538.0,1479.4,1522.15,141347,1565.0787823003782,1568.7411287437228,-1,-2.0
2025-02-13 00:00:00+05:30,1532.9,1553.5,1519.95,1523.2,115689,1557.4644582457638,1564.4038783871777,-1,0.0
2025-02-14 00:00:00+05:30,1527.0,1534.05,1483.6,1503.2,235776,1547.5981931101703,1558.5749375883988,-1,0.0
2025-02-17 00:00:00+05:30,1503.4,1530.4,1480.0,1507.45,193536,1540.2985216355937,1553.7058959133133,-1,0.0
