Date,Open,High,Low,Close,Volume,MA_Fast,MA_Slow,Signal,Crossover
2025-02-04,702.0,709.7,675.0,683.6,167673,683.6,683.6,0,
2025-02-05,684.7,715.85,684.7,710.35,384883,688.4636363636363,686.1476190476192,1,1.0
2025-02-06,711.2,712.4,694.15,700.45,33440,690.6429752066115,687.5097505668936,1,0.0
2025-02-07,694.05,698.0,678.8,683.35,33783,689.3169797145002,687.113583846237,1,0.0
2025-02-10,689.45,689.45,670.05,673.75,39454,686.4866197664093,685.8408615751667,1,0.0
2025-02-11,674.55,678.2,640.85,646.15,79449,679.1526888997894,682.060779520389,-1,-2.0
2025-02-12,645.0,659.05,616.1,631.45,111431,670.4794727361914,677.240705280352,-1,0.0
2025-02-13,620.0,630.15,606.0,610.0,131050,659.4832049659747,670.8368285869851,-1,0.0
2025-02-14,610.4,638.0,591.0,599.1,75210,648.5044404267064,664.0047496739389,-1,0.0
2025-02-17,599.1,618.45,582.25,613.9,101139,642.2127239854871,659.2328687526115,-1,0.0
2025-02-18,611.55,612.85,595.8,604.35,84102,635.328592351762,654.0059288714103,-1,0.0
2025-02-19,601.0,615.95,598.45,611.35,52241,630.9688482878053,649.9434594550855,-1,0.0
2025-02-20,617.45,644.0,606.25,638.9,103829,632.4108758718406,648.891701411744,-1,0.0
2025-02-21,637.6,654.0,635.15,641.9,58966,634.1361711678696,648.2258250868159,-1,0.0
2025-02-24,640.0,640.4,621.0,624.2,43449,632.3295945918933,645.937651269024,-1,0.0
2025-02-25,624.3,634.2,616.1,618.2,50047,629.7605773933672,643.2959701957835,-1,0.0
2025-02-27,622.0,625.45,605.0,608.55,48600,625.9041087763912,639.9868301771374,-1,0.0
2025-02-28,639.75,659.0,606.0,617.0,9731254,624.2851799079565,637.7976082555053,-1,0.0
2025-03-03,617.0,638.0,606.35,615.5,1097163,622.6878744701462,635.6740265168858,-1,0.0
2025-03-04,615.0,627.3,600.75,610.0,364145,620.3809882028469,633.2288811343252,-1,0.0
2025-03-05,615.95,646.7,609.15,643.65,334145,624.6117176205111,634.2213686453418,-1,0.0
2025-03-06,640.6,654.8,639.4,645.65,207000,628.4368598713272,635.3098097267379,-1,0.0
2025-03-07,646.0,692.0,640.25,685.9,641432,638.8847035310858,640.1279230860961,-1,0.0
2025-03-10,691.3,698.5,656.15,666.8,271140,643.9602119799792,642.6681208874203,1,2.0
2025-03-11,655.0,695.9,643.95,691.15,322474,652.5401734381647,647.2854427076659,1,0.0
2025-03-12,692.15,713.95,681.55,709.1,330982,662.8237782675892,653.1725434021739,1,0.0
2025-03-13,710.0,727.8,701.5,712.3,247659,671.8194549462092,658.803729744824,1,0.0
2025-03-17,712.3,717.0,699.0,710.65,185040,678.8795540468984,663.7414697691264,1,0.0
2025-03-18,712.85,729.0,708.55,719.6,418147,686.2832714929169,669.0613297911143,1,0.0
2025-03-19,720.0,724.85,714.4,720.25,93747,692.4590403123866,673.9364412395796,1,0.0
2025-03-20,725.0,732.05,712.4,723.6,132875,698.1210329828618,678.6663039786673,1,0.0
2025-03-21,726.35,729.0,717.05,720.5,82007,702.189936076887,682.6504655045085,1,0.0
