Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_Fast,MA_Slow,Signal,Crossover
2025-01-21 00:00:00+05:30,1067.899177047781,1081.2721446964276,1044.1469679010347,1053.4781494140625,196554,0.0,0.0,1053.4781494140625,1053.4781494140625,0,
2025-01-22 00:00:00+05:30,1062.3103399603726,1062.3103399603726,997.9899372355208,1017.6004638671876,522919,0.0,0.0,1046.9549338600852,1050.0612269810267,-1,-1.0
2025-01-23 00:00:00+05:30,1017.8998853943472,1052.180877522818,1010.5147352273402,1016.103515625,311397,0.0,0.0,1041.3455850900696,1046.8271592328338,-1,0.0
2025-01-24 00:00:00+05:30,1024.7361080154624,1025.8338725725755,971.04420109542,976.3834228515624,310992,0.0,0.0,1029.5342828648863,1040.118231958427,-1,0.0
2025-01-27 00:00:00+05:30,961.7130528685144,965.7549000389376,922.1926137591672,940.1564331054688,578161,0.0,0.0,1013.2837647268103,1030.5980606390976,-1,0.0
2025-01-28 00:00:00+05:30,952.0824055873908,959.0184478734832,896.6939637529043,929.3282470703124,353231,0.0,0.0,998.0191251529016,1020.9533164896895,-1,0.0
2025-01-29 00:00:00+05:30,938.1105272663992,990.654721057532,915.206646359688,974.9862670898438,322531,0.0,0.0,993.8313327778001,1016.5755022611328,-1,0.0
2025-01-30 00:00:00+05:30,979.1278936274656,1103.9764092083094,974.537164325381,1015.504638671875,1574954,0.0,0.0,997.77193384945,1016.4735152526321,-1,0.0
2025-01-31 00:00:00+05:30,1021.9417521264984,1047.8894919265852,1002.6306701402698,1032.7200927734375,231501,0.0,0.0,1004.1261445629023,1018.0208083498516,-1,0.0
2025-02-01 00:00:00+05:30,1041.9015497340488,1100.4336870223165,1030.2749419836164,1087.5096435546875,185041,0.0,0.0,1019.2867807432268,1024.638792655074,-1,0.0
2025-02-03 00:00:00+05:30,1074.036703931348,1084.3659970705846,1043.0990163895333,1066.501953125,180083,0.0,0.0,1027.8713575399129,1028.6257603188765,-1,0.0
2025-02-04 00:00:00+05:30,1073.7872194632057,1097.589376820374,1057.070888088852,1083.4178466796875,186651,0.0,0.0,1037.97071920169,1033.8440542580013,1,2.0
2025-02-05 00:00:00+05:30,1097.788938325027,1189.6040131667564,1083.9168537393855,1157.6683349609375,848314,0.0,0.0,1059.7339220670076,1045.636842896376,1,0.0
2025-02-06 00:00:00+05:30,1145.8920300916398,1155.6723804872272,1116.451326098226,1123.437255859375,149519,0.0,0.0,1071.3163463928925,1053.0464060357094,1,0.0
2025-02-07 00:00:00+05:30,1124.684703315508,1159.1653041402287,1113.7567623077878,1131.7205810546875,214178,0.0,0.0,1082.2989345132187,1060.5391846089453,1,0.0
2025-02-10 00:00:00+05:30,1140.0538211529913,1140.0538211529913,1082.1205763223516,1095.7430419921875,171387,0.0,0.0,1084.743317691213,1063.8919329311589,1,0.0
2025-02-11 00:00:00+05:30,1085.0146170927796,1087.8090376626246,1059.3663242925468,1076.3321533203125,115480,0.0,0.0,1083.2140150783218,1065.0767158253639,1,0.0
2025-02-12 00:00:00+05:30,1060.1648000299238,1072.889172221465,1020.0455299075072,1024.2869873046875,240752,0.0,0.0,1072.5000100285702,1061.1919797757755,1,0.0
2025-02-13 00:00:00+05:30,989.1078297486706,989.1078297486706,933.1206170883584,951.733154296875,1407394,0.0,0.0,1050.5423998955346,1050.767329730166,-1,-2.0
2025-02-14 00:00:00+05:30,946.0944746331286,950.2860446146306,903.9293991550172,919.8473510742188,414844,0.0,0.0,1026.7796637462043,1038.2987603343615,-1,0.0
2025-02-17 00:00:00+05:30,738.5125620632354,912.4123106301528,738.5125620632354,905.0271606445312,1136192,0.0,0.0,1004.6428450004455,1025.606227030568,-1,0.0
2025-02-18 00:00:00+05:30,899.4883211761432,902.2826808270052,878.8798654526224,898.68994140625,140643,0.0,0.0,985.3786807105918,1013.518961733014,-1,0.0
2025-02-19 00:00:00+05:30,883.2210841098916,937.6614223660356,875.8858825221031,925.8352661132812,282505,0.0,0.0,974.5526053292624,1005.1681335787537,-1,0.0
2025-02-20 00:00:00+05:30,912.6119471420772,951.0345612772886,909.2187568534586,923.0409545898438,240792,0.0,0.0,965.1868506493681,997.3464974845718,-1,0.0
2025-02-21 00:00:00+05:30,921.4940161329828,1031.7719080212437,919.1487640641494,992.101806640625,3781116,0.0,0.0,970.0804790114148,996.8470031184817,-1,0.0
2025-02-24 00:00:00+05:30,978.0301331092622,984.4671803515064,909.4682126159452,921.444091796875,856915,0.0,0.0,961.237499517862,989.6657734688049,-1,0.0
2025-02-25 00:00:00+05:30,921.4441530068824,1105.7229695972924,914.7077205201196,1059.8154296875,6471297,0.0,0.0,979.1607595487053,996.3466931086806,-1,0.0
