Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_Fast,MA_Slow,Signal,Crossover
2025-01-21 00:00:00+05:30,40708.51155413523,40788.29120126884,40089.32332601574,40219.11328125,1090,0.0,0.0,40219.11328125,40219.11328125,0,
2025-01-22 00:00:00+05:30,40318.740105685865,40686.07317799893,39929.71304650459,40384.45703125,1862,0.0,0.0,40249.17578125,40234.86030505953,1,1.0
2025-01-23 00:00:00+05:30,40384.45740598677,41950.0316992736,40240.156748235655,41486.3125,3481,0.0,0.0,40474.10973011364,40354.04622838719,1,0.0
2025-01-24 00:00:00+05:30,41984.03953911571,41984.03953911571,41425.13402463432,41511.84375,13465,0.0,0.0,40662.78864282025,40464.31265901698,1,0.0
2025-01-27 00:00:00+05:30,40892.052863384655,41307.405625672174,39417.2280106636,39676.55859375,7533,0.0,0.0,40483.474088443836,40389.28846232488,1,0.0
2025-01-28 00:00:00+05:30,40038.40983567831,40303.57585762883,38295.3259732716,38916.80859375,40284,0.0,0.0,40198.62581668131,40249.05228436537,-1,-2.0
2025-01-29 00:00:00+05:30,39066.09793145512,40885.96981266037,39066.09793145512,39930.3125,4927,0.0,0.0,40149.84157728471,40218.69611442581,-1,0.0
2025-01-30 00:00:00+05:30,39959.629152975496,41428.12386542057,39959.629152975496,40396.72265625,9884,0.0,0.0,40194.72904618749,40235.65102317097,-1,0.0
2025-01-31 00:00:00+05:30,40396.72101092935,40777.36884242444,39794.98073380837,40360.76953125,5913,0.0,0.0,40224.91822528976,40247.567071559446,-1,0.0
2025-02-01 00:00:00+05:30,40664.73434282295,41219.202894653725,39092.52601806152,39277.31640625,7425,0.0,0.0,40052.62698546435,40155.16224629188,-1,0.0
2025-02-03 00:00:00+05:30,39277.31355401006,39957.93362441304,37895.32992719853,38004.87890625,9414,0.0,0.0,39680.30915287992,39950.37335676409,-1,0.0
2025-02-04 00:00:00+05:30,38342.094990657606,38543.3399116906,37516.37571651423,38131.82421875,6574,0.0,0.0,39398.76643758357,39777.17820076275,-1,0.0
2025-02-05 00:00:00+05:30,38094.78168608594,38643.26676271806,37961.15077650648,38055.33984375,19888,0.0,0.0,39154.507056886556,39613.19359533297,-1,0.0
2025-02-06 00:00:00+05:30,38393.955151875576,38593.40426954766,37895.33235769538,38096.27734375,2349,0.0,0.0,38962.10165449809,39468.725380896496,-1,0.0
2025-02-07 00:00:00+05:30,38293.2312435396,38346.88383234372,37746.14078562717,38232.69921875,1976,0.0,0.0,38829.48302981661,39351.00860354921,-1,0.0
2025-02-10 00:00:00+05:30,38195.50170805725,38490.834418701095,36410.43217834726,37037.84765625,7654,0.0,0.0,38503.73114371359,39130.70756094929,-1,0.0
2025-02-11 00:00:00+05:30,37237.74925212744,37237.74925212744,36001.56209323396,36219.2109375,6763,0.0,0.0,38088.363833492935,38853.42216823983,-1,0.0
2025-02-12 00:00:00+05:30,36499.23853909924,36750.493781608544,34611.850013273805,34857.37109375,14926,0.0,0.0,37500.91060808513,38472.845875431274,-1,0.0
2025-02-13 00:00:00+05:30,35034.28481916515,35587.557441417084,34853.73272931903,35179.83203125,4649,0.0,0.0,37078.89632138783,38159.22550931877,-1,0.0
2025-02-14 00:00:00+05:30,35281.55010701076,35675.91007835269,34218.486356930945,34595.39453125,8984,0.0,0.0,36627.35054136277,37819.81303521698,-1,0.0
2025-02-17 00:00:00+05:30,34457.824354209544,35085.78907726313,33657.63610944159,33740.85546875,8108,0.0,0.0,36102.533255433176,37431.34088602965,-1,0.0
2025-02-18 00:00:00+05:30,33740.85769284417,33886.20623655024,33202.44246534805,33297.58203125,4452,0.0,0.0,35592.54212376351,37037.64956652682,-1,0.0
2025-02-19 00:00:00+05:30,33308.00143116478,33866.4589401903,33298.02897564647,33653.59765625,2813,0.0,0.0,35240.00676603378,36715.35890840522,-1,0.0
2025-02-20 00:00:00+05:30,33507.451221044495,33904.156288706035,33426.67432970805,33669.40234375,2767,0.0,0.0,34954.44232561855,36425.267807009484,-1,0.0
2025-02-21 00:00:00+05:30,33514.43179178464,34126.191306157256,33362.85046550288,33720.26171875,2651,0.0,0.0,34730.04585164245,36167.6481795562,-1,0.0
2025-02-24 00:00:00+05:30,33607.17364704433,33646.962184649914,33141.012013047104,33390.0234375,2223,0.0,0.0,34486.405412707456,35903.11248983656,-1,0.0
