Date,Open,High,Low,Close,Volume,MA_Fast,MA_Slow,Signal,Crossover
2025-10-31 05:30:00,799.9,801.7,788.0,790.65,47495,798.9208105123321,804.5867474105546,-1,0.0
2025-11-03 05:30:00,792.0,796.6,782.9,785.55,29974,796.4897540555444,802.7737238476446,-1,0.0
2025-11-04 05:30:00,789.7,795.0,770.05,773.35,43275,792.2825260454454,799.9714644335832,-1,0.0
2025-11-06 05:30:00,780.0,781.7,767.0,769.05,85441,788.0584304008189,797.0265630589562,-1,0.0
2025-11-07 05:30:00,769.05,770.0,752.0,757.0,34697,782.4114430552154,793.2145094342936,-1,0.0
2025-11-10 05:30:00,756.25,761.0,736.05,745.05,50155,775.6184534088126,788.6274132976941,-1,0.0
2025-11-11 05:30:00,750.5,775.0,738.3,764.65,81540,773.6241891526647,786.3438501264851,-1,0.0
2025-11-12 05:30:00,764.0,767.35,753.05,764.4,51221,771.9470638521802,784.2539596382484,-1,0.0
2025-11-13 05:30:00,763.45,767.95,754.0,759.1,40173,769.6112340608747,781.8583444346057,-1,0.0
2025-11-14 05:30:00,765.8,765.8,752.95,759.95,34567,767.8546460498067,779.7718354408337,-1,0.0
2025-11-17 05:30:00,765.8,768.0,752.0,754.65,26449,765.4538013134782,777.3792796845637,-1,0.0
2025-11-18 05:30:00,754.0,759.0,737.1,739.6,34903,760.753110165573,773.7812530479385,-1,0.0
2025-11-19 05:30:00,743.5,745.15,723.0,724.3,53697,754.1252719536506,769.0687527576588,-1,0.0
2025-11-20 05:30:00,725.1,734.7,717.75,721.35,39331,748.1661315984413,764.5241096378818,-1,0.0
2025-11-21 05:30:00,716.5,725.1,701.1,715.1,86040,742.1541076714519,759.8170515771311,-1,0.0
2025-11-24 05:30:00,715.1,759.8,710.3,744.5,79317,742.5806335493697,758.3582847602615,-1,0.0
2025-11-25 05:30:00,725.05,754.85,716.25,748.25,100011,743.6114274494844,757.39559097357,-1,0.0
2025-11-26 05:30:00,748.25,748.25,730.55,740.15,74966,742.9820770041235,755.753153737992,-1,0.0
2025-11-27 05:30:00,742.0,745.95,730.45,741.6,38877,742.7307902761011,754.4052343343737,-1,0.0
2025-11-28 05:30:00,749.0,786.3,749.0,767.85,2347332,747.29791931681,755.6856882072905,-1,0.0
2025-12-01 05:30:00,765.2,765.2,741.0,745.65,85101,746.9982976228443,754.7299083780248,-1,0.0
2025-12-02 05:30:00,743.05,760.0,742.55,752.75,92416,748.044061691418,754.5413456753557,-1,0.0
