Date,Open,High,Low,Close,Volume,MA_Fast,MA_Slow,Signal,Crossover
2025-12-29 05:30:00,304.25,305.6,290.2,295.55,1477888,306.4147378825372,312.6818734723519,-1,0.0
2025-12-30 05:30:00,295.55,296.25,282.8,285.4,1449944,302.59387644934856,310.0835998083184,-1,0.0
2025-12-31 05:30:00,286.85,308.0,286.15,301.5,5634439,302.39498982219425,309.2661141122881,-1,0.0
2026-01-01 05:30:00,303.0,304.2,295.05,296.25,730332,301.2777189454316,308.0264841968321,-1,0.0
2026-01-02 05:30:00,297.0,302.0,296.0,300.35,897278,301.1090427735349,307.29539046380046,-1,0.0
2026-01-05 05:30:00,301.0,303.15,296.5,298.0,438284,300.54376226925586,306.4101151815338,-1,0.0
2026-01-06 05:30:00,298.65,298.65,291.2,292.1,560123,299.0085327657548,305.0472470690068,-1,0.0
2026-01-07 05:30:00,291.6,295.7,289.2,293.95,450465,298.0887995356176,303.9903663957681,-1,0.0
2026-01-08 05:30:00,293.6,294.9,284.2,285.45,922638,295.7908359836871,302.2246172152187,-1,0.0
2026-01-09 05:30:00,284.0,287.35,278.1,285.05,938759,293.8379567139258,300.5889393851979,-1,0.0
2026-01-12 05:30:00,285.2,285.2,274.5,278.95,1045435,291.131055493212,298.52808801517904,-1,0.0
2026-01-13 05:30:00,281.0,284.4,278.25,280.85,876167,289.26177267626434,296.844460585162,-1,0.0
2026-01-14 05:30:00,280.1,284.5,279.0,280.45,705793,287.6596321896708,295.2830833865752,-1,0.0
2026-01-16 05:30:00,281.1,282.75,270.15,274.6,596750,285.2851536097306,293.313265921187,-1,0.0
2026-01-19 05:30:00,273.0,275.6,271.2,272.35,606592,282.9333074988705,291.3167644048835,-1,0.0
2026-01-20 05:30:00,272.85,273.0,263.05,264.7,946727,279.618160680894,288.7818344615613,-1,0.0
2026-01-21 05:30:00,265.05,268.7,259.55,266.05,1320260,277.1512223752769,286.61689784617454,-1,0.0
2026-01-22 05:30:00,269.0,279.0,268.2,277.95,702318,277.2964546706811,285.79147900368173,-1,0.0
2026-01-23 05:30:00,280.05,280.05,262.55,264.65,619159,274.9970992760118,283.7780048128549,-1,0.0
2026-01-27 05:30:00,266.0,266.0,254.5,259.55,1672233,272.1885357712824,281.4705757830592,-1,0.0
2026-01-28 05:30:00,260.0,272.5,260.0,269.95,713487,271.78152926741285,280.37337808943454,-1,0.0
2026-01-29 05:30:00,271.15,271.85,264.0,265.45,446729,270.63034212788324,278.95210398567883,-1,0.0
2026-01-30 05:30:00,264.0,269.0,261.5,266.0,693613,269.78846174099533,277.71857027275706,-1,0.0
2026-02-01 05:30:00,263.7,269.7,260.0,261.45,354351,268.27237778808706,276.1691826277326,-1,0.0
2026-02-02 05:30:00,261.7,268.55,256.95,267.55,891131,268.1410363720712,275.3483080917581,-1,0.0
