Date,Open,High,Low,Close,Volume,MA_Fast,MA_Slow,Signal,Crossover
2025-10-31 05:30:00,378.0,380.35,371.5,372.1,2113126,366.4046360267828,362.0832886317288,1,0.0
2025-11-03 05:30:00,372.1,380.0,372.0,377.15,5042950,368.3583385673677,363.51821352394506,1,0.0
2025-11-04 05:30:00,378.0,384.9,376.1,380.5,4295964,370.5659133733008,365.1355265216646,1,0.0
2025-11-06 05:30:00,380.2,386.8,380.2,385.2,4037698,373.226656396337,367.0464287576965,1,0.0
2025-11-07 05:30:00,384.0,384.45,376.15,380.4,2407710,374.5309006879121,368.3181974474397,1,0.0
2025-11-10 05:30:00,378.0,384.3,376.35,382.15,1642994,375.9161914719281,369.635511976255,1,0.0
2025-11-11 05:30:00,384.0,388.5,381.25,385.1,2492054,377.5859748406684,371.1083203594688,1,0.0
2025-11-12 05:30:00,387.5,408.8,381.2,405.9,16384325,382.73397941509234,374.421813658567,1,0.0
2025-11-13 05:30:00,407.15,423.1,405.75,417.0,12453552,388.9641649759846,378.47687902441777,1,0.0
2025-11-14 05:30:00,414.75,419.95,408.0,411.15,3320956,392.9979531621692,381.58860483161607,1,0.0
2025-11-17 05:30:00,412.5,423.15,409.6,420.95,3740504,398.08014349632026,385.3373091333669,1,0.0
2025-11-18 05:30:00,422.5,424.95,416.5,421.6,7436143,402.3564810424439,388.7908987397129,1,0.0
2025-11-19 05:30:00,424.0,424.45,408.45,410.1,3249725,403.7643935801813,390.8203369549784,1,0.0
2025-11-20 05:30:00,407.9,407.9,391.3,395.15,8463319,402.19814020196645,391.232685816409,1,0.0
2025-11-21 05:30:00,395.45,401.9,395.0,396.85,3348385,401.2257510743361,391.7676681196082,1,0.0
2025-11-24 05:30:00,397.95,401.9,392.45,395.25,1994127,400.1392508790023,392.0993187748836,1,0.0
2025-11-25 05:30:00,395.0,396.6,391.65,393.25,1628532,398.8866598100928,392.20890746298994,1,0.0
2025-11-26 05:30:00,394.15,400.0,392.5,398.45,1595568,398.8072671173485,392.8032972284195,1,0.0
2025-11-27 05:30:00,397.95,404.0,396.7,399.65,1913627,398.96049127783056,393.4553641590463,1,0.0
2025-11-28 05:30:00,400.1,401.8,396.4,398.35,2397734,398.84949286367953,393.9215199534228,1,0.0
2025-12-01 05:30:00,398.35,401.0,392.65,394.5,1957799,398.0586759793741,393.97661329119205,1,0.0
