Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_Fast,MA_Slow,Signal,Crossover
2025-10-23 18:30:00,2563.845541367595,2563.845541367595,2455.1996099512826,2496.772705078125,3110800,0.0,0.0,2536.707183470771,2532.820401509343,1,0.0
2025-10-26 18:30:00,2496.7727162326983,2505.3057356327795,2486.453930097325,2492.208740234375,2127832,0.0,0.0,2528.6165574277898,2528.95262424506,-1,-2.0
2025-10-27 18:30:00,2499.3526254379835,2506.298027731777,2462.541896386315,2477.62353515625,2294976,0.0,0.0,2519.345098832964,2524.064139569936,-1,0.0
2025-10-28 18:30:00,2493.002510276694,2493.994710552656,2464.6254854896224,2468.693603515625,1870143,0.0,0.0,2510.1357360479933,2518.790755183811,-1,0.0
2025-10-29 18:30:00,2471.5708795685664,2477.5240812054235,2435.752352825584,2450.337890625,1195631,0.0,0.0,2499.26340051654,2512.271434749639,-1,0.0
2025-10-30 18:30:00,2449.742476349403,2460.160579225737,2433.7679550444664,2446.269775390625,1401937,0.0,0.0,2489.628195948192,2505.985562429733,-1,0.0
2025-11-02 18:30:00,2436.943259855451,2455.596431753257,2421.2664466287306,2440.812744140625,1049185,0.0,0.0,2480.7526592559066,2499.77862735458,-1,0.0
2025-11-03 18:30:00,2440.812780562824,2444.0870900572017,2422.2586830765586,2426.624267578125,1251588,0.0,0.0,2470.91113349631,2492.811545471108,-1,0.0
2025-11-04 18:30:00,2426.624267578125,2426.624267578125,2426.624267578125,2426.624267578125,0,0.0,0.0,2462.85897605664,2486.5079951955854,-1,0.0
2025-11-05 18:30:00,2444.682292267998,2444.682292267998,2413.6266157779787,2417.0,1329256,0.0,0.0,2454.5209804099777,2479.8881861293394,-1,0.0
2025-11-06 18:30:00,2417.0,2425.0,2400.60009765625,2414.0,817896,19.0,0.0,2447.1535294263454,2473.613120783688,-1,0.0
2025-11-09 18:30:00,2405.0,2429.300048828125,2404.0,2408.800048828125,780558,0.0,0.0,2440.180169317578,2467.440447264111,-1,0.0
2025-11-10 18:30:00,2422.199951171875,2433.699951171875,2403.10009765625,2427.5,1422399,0.0,0.0,2437.874683987109,2463.636595143719,-1,0.0
2025-11-11 18:30:00,2430.60009765625,2434.800048828125,2416.199951171875,2424.5,1680827,0.0,0.0,2435.44292326218,2459.909300368127,-1,0.0
