Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_Fast,MA_Slow,Signal,Crossover
2025-10-22 18:30:00,129.22999572753906,132.0,127.0,127.91999816894533,18673047,0.0,0.0,123.195609181094,121.7839547344894,1,0.0
2025-10-23 18:30:00,127.5999984741211,128.94000244140625,126.33999633789062,128.1999969482422,1974913,0.0,0.0,124.10549786603002,122.39500637389445,1,0.0
2025-10-26 18:30:00,128.5,132.4499969482422,126.5999984741211,129.64999389648438,3515879,0.0,0.0,125.11358805338534,123.08595756652204,1,0.0
2025-10-27 18:30:00,129.0,129.38999938964844,127.62999725341795,128.35000610351562,1262021,0.0,0.0,125.70202769886356,123.5872955224262,1,0.0
2025-10-28 18:30:00,128.35000610351562,134.39999389648438,126.75,132.97999572753906,4776256,0.0,0.0,127.0252946131682,124.48183839910362,1,0.0
2025-10-29 18:30:00,132.97999572753906,133.16000366210938,131.52000427246094,132.3699951171875,1437345,0.0,0.0,127.99705834117172,125.2330914198735,1,0.0
2025-10-30 18:30:00,132.3000030517578,134.2899932861328,127.5,129.64999389648438,2055087,0.0,0.0,128.29759207850128,125.65374879859834,1,0.0
2025-11-02 18:30:00,129.25,132.41000366210938,129.25,131.30999755859375,1517597,0.0,0.0,128.84530216579083,126.19243915669314,1,0.0
2025-11-03 18:30:00,131.39999389648438,131.8000030517578,129.0,129.1199951171875,752456,0.0,0.0,128.89524633877204,126.47125401007357,1,0.0
2025-11-04 18:30:00,129.1199951171875,129.1199951171875,129.1199951171875,129.1199951171875,0,0.0,0.0,128.93610975302937,126.72351506789391,1,0.0
2025-11-05 18:30:00,129.0,130.25999450683594,127.0,127.22000122070312,1205515,0.0,0.0,128.62409001987913,126.77079946339956,1,0.0
2025-11-06 18:30:00,127.1500015258789,130.0,125.9000015258789,129.47999572753906,1185282,0.0,0.0,128.77970923945367,127.02881815522235,1,0.0
2025-11-09 18:30:00,129.47999572753906,133.0800018310547,127.87999725341795,132.27000427246094,2534069,0.0,0.0,129.4143083363641,127.5279787378165,1,0.0
2025-11-10 18:30:00,134.25,136.6300048828125,133.1199951171875,134.8300018310547,5835265,0.0,0.0,130.3989798808533,128.2234095086011,1,0.0
2025-11-11 18:30:00,135.0,141.0,133.75,139.32000732421875,17133621,0.0,0.0,132.0209848705561,129.28022834818373,1,0.0
