Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_Fast,MA_Slow,Signal,Crossover
2025-10-22 18:30:00,2884.0,2914.5,2856.0,2864.60009765625,511585,0.0,0.0,2836.733967407989,2822.278942872548,1,0.0
2025-10-23 18:30:00,2864.60009765625,2877.0,2823.0,2841.300048828125,456226,0.0,0.0,2837.564164029832,2824.0904767730794,1,0.0
2025-10-26 18:30:00,2859.0,2934.0,2847.60009765625,2923.89990234375,764132,0.0,0.0,2853.2615709959987,2833.596136351239,1,0.0
2025-10-27 18:30:00,2932.699951171875,2959.60009765625,2914.10009765625,2932.89990234375,1056504,0.0,0.0,2867.7412676046806,2843.053637874335,1,0.0
2025-10-28 18:30:00,2945.89990234375,2977.800048828125,2940.0,2958.699951171875,711559,0.0,0.0,2884.279210071443,2854.0675724741004,1,0.0
2025-10-29 18:30:00,2960.0,2965.89990234375,2922.60009765625,2950.39990234375,446894,0.0,0.0,2896.301154120953,2863.242080080734,1,0.0
2025-10-30 18:30:00,2950.39990234375,2954.39990234375,2880.0,2891.699951171875,576935,0.0,0.0,2895.464571766575,2865.9523535179856,1,0.0
2025-11-02 18:30:00,2896.0,2919.89990234375,2872.5,2899.89990234375,297012,0.0,0.0,2896.270995507879,2869.185453406154,1,0.0
2025-11-03 18:30:00,2908.89990234375,2909.89990234375,2872.0,2882.0,229856,0.0,0.0,2893.676269051901,2870.405886415092,1,0.0
2025-11-04 18:30:00,2882.0,2882.0,2882.0,2882.0,0,0.0,0.0,2891.553311042464,2871.510087708892,1,0.0
2025-11-05 18:30:00,2797.10009765625,2800.0,2692.0,2700.10009765625,1986853,0.0,0.0,2856.743635881334,2855.185326751497,1,0.0
2025-11-06 18:30:00,2700.0,2738.0,2675.699951171875,2724.60009765625,1101889,0.0,0.0,2832.7175380222275,2842.748638266236,-1,-2.0
2025-11-09 18:30:00,2738.0,2789.0,2728.699951171875,2762.89990234375,489522,0.0,0.0,2820.023422444322,2835.1439967498086,-1,0.0
2025-11-10 18:30:00,2775.0,2780.10009765625,2737.5,2775.800048828125,399693,0.0,0.0,2811.982809059559,2829.4921921858386,-1,0.0
2025-11-11 18:30:00,2788.39990234375,2793.699951171875,2755.0,2767.39990234375,531304,0.0,0.0,2803.876826020321,2823.5786407723062,-1,0.0
2025-11-12 18:30:00,2766.60009765625,2785.0,2746.199951171875,2777.800048828125,687031,0.0,0.0,2799.1355938035576,2819.21877487286,-1,0.0
2025-11-13 18:30:00,2777.199951171875,2790.0,2761.0,2783.39990234375,510972,0.0,0.0,2796.2745589926835,2815.807453679611,-1,0.0
2025-11-16 18:30:00,2790.0,2799.0,2771.10009765625,2790.300048828125,459047,0.0,0.0,2795.1882844173088,2813.3781770270884,-1,0.0
2025-11-17 18:30:00,2788.0,2790.300048828125,2750.0,2762.0,437943,0.0,0.0,2789.154050886889,2808.485017310223,-1,0.0
2025-11-18 18:30:00,2770.0,2774.0,2739.10009765625,2744.699951171875,468941,0.0,0.0,2781.0714873023408,2802.410249106571,-1,0.0
2025-11-19 18:30:00,2760.0,2764.300048828125,2745.0,2748.60009765625,519341,0.0,0.0,2775.167598275779,2797.285472777969,-1,0.0
2025-11-20 18:30:00,2750.0,2756.89990234375,2723.0,2734.800048828125,471626,0.0,0.0,2767.82804383075,2791.334480020841,-1,0.0
2025-11-23 18:30:00,2734.89990234375,2740.300048828125,2679.39990234375,2688.699951171875,917195,0.0,0.0,2753.441117892773,2781.5597629876065,-1,0.0
2025-11-24 18:30:00,2688.10009765625,2712.0,2680.0,2686.800048828125,558631,0.0,0.0,2741.324559881019,2772.535028305751,-1,0.0
2025-11-25 18:30:00,2686.800048828125,2746.60009765625,2686.800048828125,2744.0,444974,0.0,0.0,2741.8110035390155,2769.817406562346,-1,0.0
2025-11-26 18:30:00,2748.0,2748.5,2712.0,2740.0,399328,0.0,0.0,2741.481730168285,2766.9776535564088,-1,0.0
2025-11-27 18:30:00,2747.199951171875,2748.0,2727.5,2739.39990234375,297155,0.0,0.0,2741.103216018369,2764.3512010599648,-1,0.0
2025-11-30 18:30:00,2750.0,2753.10009765625,2700.0,2731.5,288096,0.0,0.0,2739.357176742302,2761.22251524473,-1,0.0
2025-12-01 18:30:00,2717.10009765625,2741.10009765625,2717.10009765625,2735.0,388195,0.0,0.0,2738.564962789156,2758.72513284047,-1,0.0
2025-12-02 18:30:00,2744.0,2744.0,2707.199951171875,2720.300048828125,435124,0.0,0.0,2735.244069341696,2755.0656010297703,-1,0.0
2025-12-03 18:30:00,2720.300048828125,2742.5,2710.0,2730.39990234375,276879,0.0,0.0,2734.363311705706,2752.716486869197,-1,0.0
2025-12-04 18:30:00,2730.5,2750.39990234375,2716.89990234375,2747.0,173909,0.0,0.0,2736.660891395577,2752.172059548321,-1,0.0
2025-12-07 18:30:00,2747.0,2769.89990234375,2730.0,2744.199951171875,715725,0.0,0.0,2738.031629536722,2751.4128111315167,-1,0.0
