Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_Fast,MA_Slow,Signal,Crossover
2025-10-23 18:30:00,1690.0,1701.9000244140625,1686.0,1699.0,994307,0.0,0.0,1676.3806675828423,1660.1826543538912,1,0.0
2025-10-26 18:30:00,1701.0,1708.5,1690.0,1693.5999755859375,2067904,0.0,0.0,1679.511450856132,1663.3652563759908,1,0.0
2025-10-27 18:30:00,1692.0,1702.699951171875,1679.199951171875,1687.0,2440939,0.0,0.0,1680.8730052459262,1665.6161843401824,1,0.0
2025-10-28 18:30:00,1690.0,1722.0,1687.300048828125,1715.9000244140625,1016738,0.0,0.0,1687.2415541855871,1670.4051214900755,1,0.0
2025-10-29 18:30:00,1715.800048828125,1716.9000244140625,1680.0999755859375,1703.4000244140625,1986233,0.0,0.0,1690.1794578634915,1673.547493197122,1,0.0
2025-10-30 18:30:00,1700.0,1705.0,1686.800048828125,1690.699951171875,1560918,0.0,0.0,1690.2740930104706,1675.1810606232889,1,0.0
2025-11-02 18:30:00,1688.199951171875,1712.800048828125,1681.199951171875,1706.4000244140625,1099955,0.0,0.0,1693.2060805383962,1678.1542952700293,1,0.0
2025-11-03 18:30:00,1707.0,1711.199951171875,1682.199951171875,1690.0,1597993,0.0,0.0,1692.6231568041424,1679.282457625265,1,0.0
2025-11-04 18:30:00,1690.0,1690.0,1690.0,1690.0,0,0.0,0.0,1692.1462192033891,1680.303175946668,1,0.0
2025-11-05 18:30:00,1699.0,1723.9000244140625,1667.0,1685.9000244140625,3389867,0.0,0.0,1691.0105474235115,1680.836209134039,1,0.0
2025-11-06 18:30:00,1694.0,1710.0,1683.0999755859375,1691.4000244140625,1512908,0.0,0.0,1691.0813614217934,1681.8422867797556,1,0.0
2025-11-09 18:30:00,1697.5,1703.0999755859375,1685.800048828125,1697.800048828125,1235665,0.0,0.0,1692.3029409502171,1683.362073641505,1,0.0
2025-11-10 18:30:00,1701.5999755859375,1719.0,1695.0,1716.0999755859375,1315353,0.0,0.0,1696.629674520348,1686.4799690647842,1,0.0
2025-11-11 18:30:00,1721.4000244140625,1744.0999755859375,1710.199951171875,1732.0999755859375,1833097,0.0,0.0,1703.0788201686369,1690.8247315906085,1,0.0
2025-11-12 18:30:00,1734.5,1747.800048828125,1725.4000244140625,1737.4000244140625,1727602,0.0,0.0,1709.3190391223504,1695.2604737642705,1,0.0
2025-11-13 18:30:00,1737.4000244140625,1760.0999755859375,1734.699951171875,1757.0999755859375,1667322,0.0,0.0,1718.0064821157298,1701.1499501282387,1,0.0
2025-11-16 18:30:00,1765.800048828125,1768.0,1747.699951171875,1763.9000244140625,1430618,0.0,0.0,1726.3507625336083,1707.1261476792697,1,0.0
2025-11-17 18:30:00,1764.0,1764.5,1750.0,1758.800048828125,1429522,0.0,0.0,1732.2506327689748,1712.0474715982082,1,0.0
2025-11-18 18:30:00,1762.0,1790.300048828125,1751.0999755859375,1784.0999755859375,2131124,0.0,0.0,1741.6777860084226,1718.9096148351348,1,0.0
2025-11-19 18:30:00,1790.0,1792.0,1773.0999755859375,1777.4000244140625,1513894,0.0,0.0,1748.1727384458115,1724.4801300331278,1,0.0
2025-11-20 18:30:00,1778.0,1787.4000244140625,1773.699951171875,1779.699951171875,2199311,0.0,0.0,1753.9049589414594,1729.7391606177705,1,0.0
2025-11-23 18:30:00,1785.9000244140625,1785.9000244140625,1771.800048828125,1780.800048828125,3434492,0.0,0.0,1758.7949752844893,1734.6021023520898,1,0.0
2025-11-24 18:30:00,1785.0,1792.0999755859375,1766.0999755859375,1776.800048828125,1848114,0.0,0.0,1762.068625019696,1738.6209543974264,1,0.0
2025-11-25 18:30:00,1775.5,1806.9000244140625,1773.5999755859375,1804.9000244140625,1158948,0.0,0.0,1769.8561521823078,1744.9332467799632,1,0.0
2025-11-26 18:30:00,1802.0999755859373,1814.9000244140625,1802.0999755859373,1810.300048828125,2902053,0.0,0.0,1777.2095879360927,1751.1586564988356,1,0.0
2025-11-27 18:30:00,1810.300048828125,1833.0,1807.5,1831.5999755859373,1623103,0.0,0.0,1787.0987493269731,1758.819734507131,1,0.0
2025-11-30 18:30:00,1841.0,1849.0,1801.0,1807.4000244140625,1869293,0.0,0.0,1790.7898902518984,1763.4464287839817,1,0.0
2025-12-01 18:30:00,1804.0,1814.9000244140625,1788.5999755859375,1799.5,2948688,0.0,0.0,1792.373546569735,1766.8801022331263,1,0.0
2025-12-02 18:30:00,1805.0,1816.0,1782.5,1806.699951171875,2114510,0.0,0.0,1794.9783474064875,1770.6724687987214,1,0.0
2025-12-03 18:30:00,1808.4000244140625,1823.199951171875,1798.300048828125,1818.300048828125,1713961,0.0,0.0,1799.2186567558765,1775.2084288015217,1,0.0
2025-12-04 18:30:00,1819.0,1820.199951171875,1800.199951171875,1805.300048828125,1777401,0.0,0.0,1800.324364405376,1778.074297375484,1,0.0
2025-12-07 18:30:00,1805.300048828125,1806.0,1785.699951171875,1796.199951171875,2410074,0.0,0.0,1799.5744710901938,1779.800550117997,1,0.0
2025-12-08 18:30:00,1796.0,1801.199951171875,1772.0,1776.0,2401728,0.0,0.0,1795.2882036192495,1779.4385929639022,1,0.0
2025-12-09 18:30:00,1787.9000244140625,1791.699951171875,1767.9000244140625,1785.5,2321746,0.0,0.0,1793.5085302339312,1780.015869824483,1,0.0
2025-12-10 18:30:00,1778.0,1810.5,1775.0999755859375,1807.199951171875,1280916,0.0,0.0,1795.9978794953754,1782.604829952806,1,0.0
2025-12-11 18:30:00,1808.0,1811.800048828125,1791.0,1793.5,1442309,0.0,0.0,1795.5437195871257,1783.642465195396,1,0.0
2025-12-14 18:30:00,1779.0,1804.5999755859373,1777.5999755859375,1797.0999755859375,1396948,0.0,0.0,1795.826675223273,1784.924132851638,1,0.0
2025-12-15 18:30:00,1790.0,1791.9000244140625,1778.300048828125,1781.300048828125,1533979,0.0,0.0,1793.1854704241553,1784.578981992256,1,0.0
2025-12-16 18:30:00,1781.0,1797.5999755859375,1771.5,1792.9000244140625,1910628,0.0,0.0,1793.1335711495926,1785.3714622229045,1,0.0
2025-12-17 18:30:00,1785.0,1785.0,1736.0,1745.9000244140625,3461351,0.0,0.0,1784.5456535613143,1781.6122776696811,1,0.0
2025-12-18 18:30:00,1747.0,1760.0,1741.199951171875,1744.9000244140625,2768986,0.0,0.0,1777.337357352723,1778.1158725977175,-1,-2.0
2025-12-21 18:30:00,1744.9000244140625,1773.199951171875,1743.0999755859375,1769.800048828125,1467257,0.0,0.0,1775.966937620978,1777.323889381566,-1,0.0
2025-12-22 18:30:00,1772.0,1774.5999755859375,1751.699951171875,1755.9000244140625,1124853,0.0,0.0,1772.3184079469934,1775.2835212894229,-1,0.0
2025-12-23 18:30:00,1755.9000244140625,1759.0,1719.0,1737.0,2224786,0.0,0.0,1765.896879229358,1771.637471642811,-1,0.0
2025-12-24 18:30:00,1737.0,1737.0,1737.0,1737.0,0,0.0,0.0,1760.6429011876564,1768.338664819686,-1,0.0
2025-12-25 18:30:00,1737.0,1737.0,1708.0,1719.5,2507337,0.0,0.0,1753.1623736989914,1763.6873634082874,-1,0.0
2025-12-28 18:30:00,1719.5,1727.5,1710.300048828125,1717.199951171875,1800816,0.0,0.0,1746.6237514213335,1759.2599908143434,-1,0.0
2025-12-29 18:30:00,1723.0999755859375,1723.0999755859375,1707.0,1720.199951171875,2639497,0.0,0.0,1741.8194241032502,1755.5399870388703,-1,0.0
2025-12-30 18:30:00,1720.199951171875,1725.5999755859375,1715.5,1719.699951171875,1428439,0.0,0.0,1737.7977017520911,1752.1266502896328,-1,0.0
2025-12-31 18:30:00,1720.0,1726.0,1708.9000244140625,1721.0999755859375,877515,0.0,0.0,1734.7617515400632,1749.171728889281,-1,0.0
2026-01-01 18:30:00,1721.0999755859375,1732.0,1719.4000244140625,1728.0,974123,0.0,0.0,1733.5323421691426,1747.1553737569684,-1,0.0
2026-01-04 18:30:00,1728.0,1746.0,1723.4000244140625,1728.9000244140625,1416698,0.0,0.0,1732.6901025773095,1745.4167690576442,-1,0.0
2026-01-05 18:30:00,1725.699951171875,1762.5999755859375,1725.699951171875,1760.199951171875,1658801,0.0,0.0,1737.691893230867,1746.8246911637614,-1,0.0
2026-01-06 18:30:00,1755.0,1806.5999755859373,1748.5,1782.5999755859375,3059500,0.0,0.0,1745.8569991136071,1750.2318611087303,-1,0.0
2026-01-07 18:30:00,1766.0,1778.5999755859375,1757.699951171875,1760.699951171875,1910656,0.0,0.0,1748.5557176696557,1751.2288220671253,-1,0.0
2026-01-08 18:30:00,1765.199951171875,1765.199951171875,1727.0,1729.9000244140625,1585689,0.0,0.0,1745.163773441366,1749.197508004929,-1,0.0
2026-01-11 18:30:00,1732.0999755859375,1744.300048828125,1714.0999755859375,1736.0,2327272,0.0,0.0,1743.497632815663,1747.94060248065,-1,0.0
2026-01-12 18:30:00,1743.0,1743.800048828125,1712.0999755859375,1728.699951171875,1770082,0.0,0.0,1740.8071452440652,1746.1081594988618,-1,0.0
2026-01-13 18:30:00,1737.0999755859375,1737.0999755859375,1689.199951171875,1700.699951171875,2479677,0.0,0.0,1733.5149281400306,1741.783568229625,-1,0.0
2026-01-14 18:30:00,1700.699951171875,1700.699951171875,1700.699951171875,1700.699951171875,0,0.0,0.0,1727.548568691275,1737.8708427955537,-1,0.0
2026-01-15 18:30:00,1708.0,1708.0,1659.300048828125,1668.9000244140625,3697596,0.0,0.0,1716.8851970045089,1731.3021934258877,-1,0.0
2026-01-18 18:30:00,1650.0,1687.300048828125,1600.0,1675.4000244140625,2975272,0.0,0.0,1709.3424383517004,1725.9781773295235,-1,0.0
2026-01-19 18:30:00,1674.0999755859375,1674.0999755859375,1602.800048828125,1613.800048828125,5019166,0.0,0.0,1691.9710948019592,1715.294546043676,-1,0.0
2026-01-20 18:30:00,1637.0,1645.0,1607.699951171875,1612.9000244140625,3947877,0.0,0.0,1677.5945365496143,1705.5426868408558,-1,0.0
