Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_Fast,MA_Slow,Signal,Crossover
2025-10-22 18:30:00,476.5499877929688,479.6499938964844,471.7000122070313,473.7000122070313,2373020,0.0,0.0,467.4777908718155,464.9203833245048,1,0.0
2025-10-23 18:30:00,473.7000122070313,475.1499938964844,462.2999877929688,466.8999938964844,2884349,0.0,0.0,467.37273687630073,465.1089176646933,1,0.0
2025-10-26 18:30:00,469.25,474.0,467.6499938964844,473.0,1108491,0.0,0.0,468.3958756260642,465.8604493156749,1,0.0
2025-10-27 18:30:00,471.0,479.7000122070313,468.2000122070313,475.7999877929688,1546264,0.0,0.0,469.7420778382286,466.8070720277981,1,0.0
2025-10-28 18:30:00,477.0,487.5499877929688,476.3999938964844,484.7000122070313,3065284,0.0,0.0,472.46170226892,468.51116156867744,1,0.0
2025-10-29 18:30:00,484.0499877929688,484.3999938964844,471.2000122070313,475.2999877929688,1774643,0.0,0.0,472.9777541823834,469.1577164471814,1,0.0
2025-10-30 18:30:00,476.0,481.3999938964844,464.8500061035156,465.9500122070313,1787133,0.0,0.0,471.6999829141376,468.85222080526233,1,0.0
2025-11-02 18:30:00,466.7999877929688,474.5,462.1000061035156,472.25,1777980,0.0,0.0,471.799986020658,469.1758188238088,1,0.0
2025-11-03 18:30:00,473.0,490.0,470.4500122070313,484.8500061035156,10002943,0.0,0.0,474.1727169448139,470.6685985647333,1,0.0
2025-11-04 18:30:00,484.8500061035156,484.8500061035156,484.8500061035156,484.8500061035156,0,0.0,0.0,476.114042246396,472.0192088065221,1,0.0
2025-11-05 18:30:00,470.0,470.0,436.3999938964844,442.6000061035156,20671252,0.0,0.0,470.02058112950857,469.2173799776644,1,0.0
2025-11-06 18:30:00,434.8999938964844,443.25,428.0,429.5499877929688,6553523,0.0,0.0,462.6622914319559,465.4395331029315,-1,-2.0
2025-11-09 18:30:00,429.9500122070313,430.75,423.0499877929688,427.6000061035156,3333571,0.0,0.0,456.28733046314846,461.8357686267967,-1,0.0
2025-11-10 18:30:00,430.1000061035156,434.8999938964844,424.4500122070313,430.1000061035156,4395363,0.0,0.0,451.525998761397,458.81331505315086,-1,0.0
2025-11-11 18:30:00,431.0,434.4500122070313,422.2999877929688,431.3999938964844,4033398,0.0,0.0,447.8667251495947,456.20252256203975,-1,0.0
2025-11-12 18:30:00,432.0,441.8999938964844,427.0,434.0499877929688,3731700,0.0,0.0,445.3545910847536,454.09275734593774,-1,0.0
2025-11-13 18:30:00,434.0499877929688,439.8500061035156,433.1000061035156,436.3999938964844,1449477,0.0,0.0,443.7264825050683,452.4077322555136,-1,0.0
2025-11-16 18:30:00,437.1499938964844,443.4500122070313,436.6000061035156,440.1000061035156,1277411,0.0,0.0,443.06712315933146,451.23556786008527,-1,0.0
2025-11-17 18:30:00,439.9500122070313,440.1000061035156,427.3999938964844,435.8500061035156,2184154,0.0,0.0,441.754920058274,449.7702762642215,-1,0.0
2025-11-18 18:30:00,435.5,442.7999877929688,433.2999877929688,436.0,1730332,0.0,0.0,440.7085709567697,448.4588213819147,-1,0.0
2025-11-19 18:30:00,436.0,437.2999877929688,425.0,426.0,1284089,0.0,0.0,438.0342853282661,446.3198860122085,-1,0.0
2025-11-20 18:30:00,425.0,425.8999938964844,415.6499938964844,418.3999938964844,2415231,0.0,0.0,434.4644141588511,443.66084866785377,-1,0.0
2025-11-23 18:30:00,418.0,418.2999877929688,404.3500061035156,405.8500061035156,6662176,0.0,0.0,429.2617945124264,440.05981604267873,-1,0.0
2025-11-24 18:30:00,404.0499877929688,414.4500122070313,403.2000122070313,410.6499938964844,3134101,0.0,0.0,425.8778307640733,437.258880600184,-1,0.0
2025-11-25 18:30:00,411.25,420.5,410.8999938964844,419.3999938964844,1423515,0.0,0.0,424.7000422426935,435.55803424745073,-1,0.0
2025-11-26 18:30:00,419.4500122070313,426.8999938964844,415.9500122070313,425.25,1455614,0.0,0.0,424.8000345622037,434.57631670007447,-1,0.0
2025-11-27 18:30:00,425.7000122070313,428.3500061035156,420.8999938964844,426.2000122070313,1761233,0.0,0.0,425.05457595217234,433.7785734150227,-1,0.0
2025-11-30 18:30:00,426.3500061035156,433.75,416.6499938964844,417.6000061035156,1770983,0.0,0.0,423.69919961605297,432.2377574805935,-1,0.0
2025-12-01 18:30:00,416.9500122070313,417.9500122070313,407.6000061035156,409.1000061035156,2601047,0.0,0.0,421.0448007955917,430.034162111348,-1,0.0
2025-12-02 18:30:00,409.8500061035156,410.3999938964844,399.5499877929688,401.9500122070313,1786771,0.0,0.0,417.573021052217,427.35948116807975,-1,0.0
2025-12-03 18:30:00,400.0,403.7000122070313,397.3500061035156,401.6000061035156,1276192,0.0,0.0,414.6688365160895,424.90619782859744,-1,0.0
2025-12-04 18:30:00,401.3999938964844,408.25,398.25,404.6000061035156,2152693,0.0,0.0,412.8381400774397,422.97227480716106,-1,0.0
2025-12-07 18:30:00,404.0,408.7000122070313,393.3500061035156,398.0499877929688,1380859,0.0,0.0,410.1493851166268,420.5987236629523,-1,0.0
2025-12-08 18:30:00,395.0499877929688,417.4500122070313,395.0,415.2999877929688,4147364,0.0,0.0,411.0858583305071,420.0940821515253,-1,0.0
2025-12-09 18:30:00,415.9500122070313,415.9500122070313,400.1000061035156,404.6499938964844,2073458,0.0,0.0,409.9157011606848,418.62321660342616,-1,0.0
2025-12-10 18:30:00,405.0499877929688,412.0499877929688,404.25,410.7000122070313,1679404,0.0,0.0,410.05830316911135,417.86862570853145,-1,0.0
2025-12-11 18:30:00,410.7000122070313,413.3999938964844,409.0499877929688,412.2999877929688,937073,0.0,0.0,410.4658821916309,417.3382792403826,-1,0.0
2025-12-14 18:30:00,414.9500122070313,415.3999938964844,406.5,407.25,1094530,0.0,0.0,409.881176338607,416.3774907412986,-1,0.0
2025-12-15 18:30:00,410.0,410.8500061035156,399.1000061035156,401.7999877929688,1528982,0.0,0.0,408.4118693303092,414.989157127172,-1,0.0
2025-12-16 18:30:00,399.9500122070313,404.75,396.4500122070313,399.7999877929688,1154427,0.0,0.0,406.8460726871564,413.54256957153353,-1,0.0
2025-12-17 18:30:00,399.0,404.9500122070313,394.7999877929688,402.3500061035156,1100738,0.0,0.0,406.0286060355853,412.476611146008,-1,0.0
2025-12-18 18:30:00,403.0,407.4500122070313,399.5,405.9500122070313,2827513,0.0,0.0,406.0143162485755,411.8550302946769,-1,0.0
2025-12-21 18:30:00,408.0,413.1000061035156,404.0,409.3500061035156,3452045,0.0,0.0,406.62080531311005,411.61645656218536,-1,0.0
2025-12-22 18:30:00,410.0,413.5,407.2999877929688,412.1000061035156,1450947,0.0,0.0,407.61702363863833,411.6625088994549,-1,0.0
2025-12-23 18:30:00,413.8999938964844,415.8999938964844,404.8500061035156,406.1000061035156,839638,0.0,0.0,407.341202268616,411.1327467284131,-1,0.0
2025-12-24 18:30:00,406.1000061035156,406.1000061035156,406.1000061035156,406.1000061035156,0,0.0,0.0,407.1155302385977,410.6534380974705,-1,0.0
2025-12-25 18:30:00,406.1000061035156,409.75,403.7999877929688,407.25,571527,0.0,0.0,407.1399792861254,410.32930113580665,-1,0.0
2025-12-28 18:30:00,407.25,408.75,402.75,405.2000122070313,872556,0.0,0.0,406.78725799901736,409.8407974283042,-1,0.0
2025-12-29 18:30:00,403.1000061035156,407.2999877929688,399.9500122070313,402.2999877929688,1244456,0.0,0.0,405.97139068882666,409.12262508208175,-1,0.0
2025-12-30 18:30:00,402.9500122070313,406.5,399.3500061035156,403.8500061035156,1159237,0.0,0.0,405.5856844005883,408.6204708936469,-1,0.0
2025-12-31 18:30:00,403.0499877929688,404.1000061035156,398.3500061035156,400.6000061035156,814894,0.0,0.0,404.67919743748416,407.85661710411057,-1,0.0
2026-01-01 18:30:00,401.6000061035156,405.8500061035156,398.7000122070313,404.5,785695,0.0,0.0,404.6466160852143,407.53693928467146,-1,0.0
2026-01-04 18:30:00,404.7999877929688,414.0,402.6499938964844,411.9500122070313,2234047,0.0,0.0,405.974506289181,407.95723194394384,-1,0.0
2026-01-05 18:30:00,414.8500061035156,417.0,411.9500122070313,414.25,2494935,0.0,0.0,407.4791415093299,408.55654318737777,-1,0.0
2026-01-06 18:30:00,414.5,425.7999877929688,410.7000122070313,422.25,3071209,0.0,0.0,410.16475214399713,409.86068193143706,1,2.0
2026-01-07 18:30:00,423.0,423.2000122070313,412.0,417.4500122070313,2489450,0.0,0.0,411.4893448827306,410.5834752910175,1,0.0
2026-01-08 18:30:00,415.5,416.2000122070313,402.7999877929688,405.9500122070313,2838130,0.0,0.0,410.48219348714895,410.1421930925426,1,0.0
2026-01-11 18:30:00,406.0,406.0,382.9500122070313,395.3999938964844,3844603,0.0,0.0,407.7399753797554,408.7381741214895,-1,-2.0
2026-01-12 18:30:00,399.2999877929688,399.6000061035156,389.3500061035156,396.8500061035156,1735186,0.0,0.0,405.7599809658936,407.6059676435872,-1,0.0
2026-01-13 18:30:00,394.5499877929688,405.7999877929688,392.1499938964844,403.6499938964844,1178602,0.0,0.0,405.37634695327375,407.2292082391013,-1,0.0
2026-01-14 18:30:00,403.6499938964844,403.6499938964844,403.6499938964844,403.6499938964844,0,0.0,0.0,405.06246457931206,406.8883306826616,-1,0.0
2026-01-15 18:30:00,403.6499938964844,409.0,400.3999938964844,401.4500122070313,709859,0.0,0.0,404.4056550570792,406.3703955897444,-1,0.0
2026-01-18 18:30:00,400.0,404.5,398.0499877929688,401.5,670222,0.0,0.0,403.8773541376102,405.906548390721,-1,0.0
2026-01-19 18:30:00,401.0499877929688,403.75,383.6000061035156,384.8500061035156,1259227,0.0,0.0,400.4178363132293,403.9011634109872,-1,0.0
2026-01-20 18:30:00,383.6499938964844,385.75,374.4500122070313,378.5,1923399,0.0,0.0,396.43277516536943,401.4820049908932,-1,0.0
