Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-21 00:00:00+05:30,595.8517735855089,598.9463051241294,576.9350405964113,580.4288940429688,101938,0.0,0.0
2025-01-22 00:00:00+05:30,580.4288848293908,587.8658135188906,551.4299138688801,557.7687377929688,209887,0.0,0.0
2025-01-23 00:00:00+05:30,555.0235353782002,593.9550423561675,555.0235353782002,590.3613891601562,336699,0.0,0.0
2025-01-24 00:00:00+05:30,590.3613879271065,597.4488942986449,570.3465516647889,581.8263549804688,155912,0.0,0.0
2025-01-27 00:00:00+05:30,573.9901706170942,589.4629491293812,564.5068547547249,569.5479736328125,511630,0.0,0.0
2025-01-28 00:00:00+05:30,572.9919304057552,581.3772025389767,533.0621791579673,571.9437866210938,285875,0.0,0.0
2025-01-29 00:00:00+05:30,571.9937035583921,629.09326171875,566.8028235569111,629.09326171875,890510,0.0,0.0
2025-01-30 00:00:00+05:30,691.9826049804688,691.9826049804688,691.9826049804688,691.9826049804688,394949,0.0,0.0
2025-01-31 00:00:00+05:30,716.739056228713,757.4673915279824,676.7095037826695,749.132080078125,3793474,0.0,0.0
2025-02-01 00:00:00+05:30,749.1819625545116,772.6406915618815,739.0497637397168,755.4708862304688,918259,0.0,0.0
2025-02-03 00:00:00+05:30,756.6688121497477,792.4059285590896,753.7239807084264,764.9542236328125,826363,0.0,0.0
2025-02-04 00:00:00+05:30,770.5943266195208,803.1869506835938,770.5943266195208,803.1869506835938,810410,0.0,0.0
2025-02-05 00:00:00+05:30,817.5616791073138,827.344456244372,784.3700724768887,822.4031372070312,724142,0.0,0.0
2025-02-06 00:00:00+05:30,818.5599257781973,840.4214896305335,803.6361686043307,829.6903686523438,402610,0.0,0.0
2025-02-07 00:00:00+05:30,832.5353099984313,843.3163306041849,799.9925872401822,820.3068237304688,428269,0.0,0.0
2025-02-10 00:00:00+05:30,820.3068267072132,832.9845349064133,782.6231239896016,809.2762451171875,534746,0.0,0.0
2025-02-11 00:00:00+05:30,814.5669183836275,821.2551638451644,776.9331159736929,791.8568725585938,1005835,0.0,0.0
2025-02-12 00:00:00+05:30,795.5504249822126,823.5511519633737,758.6653036268656,799.8927612304688,716315,0.0,0.0
2025-02-13 00:00:00+05:30,799.5932766317734,808.3778098074282,759.9130859375,759.9130859375,393455,0.0,0.0
2025-02-14 00:00:00+05:30,729.7162211305699,758.016408618551,721.929931640625,721.929931640625,569784,0.0,0.0
2025-02-17 00:00:00+05:30,758.0163997300218,758.0163997300218,723.7766498208347,752.9752807617188,865067,0.0,0.0
2025-02-18 00:00:00+05:30,755.6705477578367,781.6248862541429,728.9176264164682,750.5795288085938,427754,0.0,0.0
2025-02-19 00:00:00+05:30,753.5742558431349,788.0635663457864,753.5742558431349,786.8656616210938,805197,0.0,0.0
2025-02-20 00:00:00+05:30,772.640712184159,794.1528541943907,763.7563178666685,777.58203125,508245,0.0,0.0
2025-02-21 00:00:00+05:30,783.6213981582537,783.6213981582537,738.7004262893092,748.233642578125,329546,0.0,0.0
2025-02-24 00:00:00+05:30,748.2336361184505,777.3823675762446,731.862474179885,759.7134399414062,336070,0.0,0.0
2025-02-25 00:00:00+05:30,777.5820349433311,797.6966113380474,768.6477405782887,796.2492065429688,393548,0.0,0.0
2025-02-27 00:00:00+05:30,798.5451260629085,825.2481472470052,765.2536593569845,786.8656616210938,244648,0.0,0.0
2025-02-28 00:00:00+05:30,786.6161322555744,786.6161322555744,747.5348622272735,752.6758422851562,290150,0.0,0.0
2025-03-03 00:00:00+05:30,790.3096160478743,790.3096160478743,751.2283475296523,769.3464965820312,536727,0.0,0.0
2025-03-04 00:00:00+05:30,788.6125870930082,797.5967811231817,773.6888303795158,786.0670776367188,573150,0.0,0.0
2025-03-05 00:00:00+05:30,795.1012044690215,815.5652028263535,790.8586682242087,803.536376953125,544040,0.0,0.0
2025-03-06 00:00:00+05:30,810.5739885310077,814.5669638439683,775.2361326401189,796.1493530273438,339547,0.0,0.0
2025-03-07 00:00:00+05:30,794.6020646412869,835.9293823242188,763.7064068518647,835.9293823242188,672220,0.0,0.0
2025-03-10 00:00:00+05:30,869.4703588986372,869.4703588986372,820.1071902864793,828.8917236328125,548640,0.0,0.0
2025-03-11 00:00:00+05:30,828.2428975454244,840.5711841712173,806.2815338261087,817.9609985351562,361615,0.0,0.0
2025-03-12 00:00:00+05:30,819.5581827680546,844.9136003698247,811.5722321442489,836.4285278320312,317409,0.0,0.0
2025-03-13 00:00:00+05:30,846.4608384172902,849.4555698032152,828.5423501059125,841.2699584960938,300491,0.0,0.0
2025-03-17 00:00:00+05:30,856.4432982837318,883.2960205078125,849.5054915432318,883.2960205078125,407205,0.0,0.0
2025-03-18 00:00:00+05:30,883.2960205078125,883.2960205078125,883.2960205078125,883.2960205078125,0,0.0,0.0
2025-03-19 00:00:00+05:30,926.8194941375875,953.7720774890915,898.2696841047692,909.2503662109375,398780,0.0,0.0
2025-03-20 00:00:00+05:30,922.3273798716598,936.3526932079986,899.9666941701328,924.1242065429688,276998,0.0,0.0
2025-03-21 00:00:00+05:30,933.8071874520851,966.599472351842,888.5867548896192,905.3572387695312,547808,0.0,0.0
2025-03-24 00:00:00+05:30,909.3502288843636,921.1294938896646,888.4370084657833,902.3126220703125,311038,0.0,0.0
2025-03-25 00:00:00+05:30,903.3108233699321,909.2004251313015,868.571890988311,878.4545288085938,368384,0.0,0.0
2025-03-26 00:00:00+05:30,887.1892144819433,890.4834069745948,845.4127340699305,852.949462890625,231355,0.0,0.0
2025-03-27 00:00:00+05:30,848.5072610326995,888.4370144930618,846.5606733659131,882.2977905273438,336321,0.0,0.0
2025-03-28 00:00:00+05:30,902.4124140482744,902.4124140482744,873.2636822938649,883.2960205078125,188307,0.0,0.0
2025-04-01 00:00:00+05:30,840.7209449067841,861.9336257668236,839.1237182617188,839.1237182617188,209222,0.0,0.0
2025-04-02 00:00:00+05:30,797.197509765625,797.197509765625,797.197509765625,797.197509765625,41209,0.0,0.0
2025-04-03 00:00:00+05:30,763.6565391215058,819.5581942728841,757.3676151025695,763.0576171875,1076917,0.0,0.0
2025-04-04 00:00:00+05:30,786.6161392179785,786.6161392179785,724.9246826171875,724.9246826171875,536009,0.0,0.0
2025-04-07 00:00:00+05:30,652.4521134090908,687.7400677604428,652.4521134090908,654.5484619140625,872729,0.0,0.0
2025-04-08 00:00:00+05:30,678.7558654839828,718.4360554517907,677.8075217142535,693.3302001953125,572045,0.0,0.0
2025-04-09 00:00:00+05:30,688.7882018129113,689.1375627614857,624.0021567204822,624.9505004882812,1302604,0.0,0.0
2025-04-11 00:00:00+05:30,677.8075511619807,687.44062835896,653.8496995745173,682.3495483398438,956169,0.0,0.0
2025-04-15 00:00:00+05:30,708.3537939829862,750.5795565308587,680.8521887846206,735.1566772460938,1168431,0.0,0.0
2025-04-16 00:00:00+05:30,737.4027033187,751.0786554914647,723.7267511459354,746.0374755859375,459043,0.0,0.0
2025-04-17 00:00:00+05:30,746.0374929425935,769.6459836073122,720.7320365298046,760.8614501953125,359237,0.0,0.0
2025-04-21 00:00:00+05:30,760.062885433505,765.5532265627968,726.7215167498912,741.0962524414062,402855,0.0,0.0
2025-04-22 00:00:00+05:30,734.7074710609593,770.5943495300335,729.0174689500293,749.1820068359375,323819,0.0,0.0
2025-04-23 00:00:00+05:30,751.3781249314161,757.6670487233685,728.9176392973241,743.8912963867188,243896,0.0,0.0
2025-04-24 00:00:00+05:30,743.6916288701674,784.0207026458569,730.5147985623108,763.1074829101562,618078,0.0,0.0
2025-04-25 00:00:00+05:30,763.1074681401232,767.6993651469094,711.5481526445321,721.7801513671875,506457,0.0,0.0
2025-04-28 00:00:00+05:30,708.7530914552324,730.7144548524368,703.7618725013223,709.8511352539062,231979,0.0,0.0
2025-04-29 00:00:00+05:30,719.6839063094596,723.1777597381766,678.8058090078769,684.1963500976562,346532,0.0,0.0
2025-04-30 00:00:00+05:30,696.7741923302117,728.8177948555858,681.3014129876354,709.901123046875,654607,0.0,0.0
2025-05-02 00:00:00+05:30,704.9099054196124,725.6733649125676,692.9808794571602,716.3897094726562,204900,0.0,0.0
2025-05-05 00:00:00+05:30,748.9823107663893,755.7204564146979,728.0191909716517,740.6968994140625,763503,0.0,0.0
2025-05-06 00:00:00+05:30,739.7485872260461,745.887811228003,707.5552233085974,714.2434692382812,341539,0.0,0.0
2025-05-07 00:00:00+05:30,698.77067269728,740.1977911500474,690.8346221574817,736.8536987304688,298351,0.0,0.0
2025-05-08 00:00:00+05:30,732.7109449040622,747.6846018162706,718.735531786001,722.0297241210938,159696,0.0,0.0
2025-05-09 00:00:00+05:30,705.7583992833742,728.1190858100747,700.8669800656681,724.3756713867188,120036,0.0,0.0
2025-05-12 00:00:00+05:30,736.6540557759845,762.658295688134,728.718005042327,733.35986328125,402173,0.0,0.0
2025-05-13 00:00:00+05:30,742.6933803285517,777.132791109916,739.6986489562591,767.6494750976562,400826,0.0,0.0
