Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-21 00:00:00+05:30,287.90432233598966,290.4176824597808,283.468959708668,284.7502746582031,229711,0.0,0.0
2025-01-22 00:00:00+05:30,283.86324745439066,284.306795810231,271.59206378795074,274.15472412109375,425949,0.0,0.0
2025-01-23 00:00:00+05:30,274.4504162496745,283.61682102253343,271.148528911759,282.13836669921875,362379,0.0,0.0
2025-01-24 00:00:00+05:30,279.1321772993113,284.94742472654093,276.0273992790319,277.94940185546875,283007,0.0,0.0
2025-01-27 00:00:00+05:30,276.96377395181094,277.9001403794254,266.1217756832347,268.0930480957031,729178,0.0,0.0
2025-01-28 00:00:00+05:30,267.698788580077,275.78098709007554,264.1012225916538,273.41546630859375,433816,0.0,0.0
2025-01-29 00:00:00+05:30,274.00687036744284,287.31295939607764,273.56332203479616,284.4546203613281,211134,0.0,0.0
2025-01-30 00:00:00+05:30,286.5244497049591,293.7195817909656,284.5531773439459,292.6353759765625,516345,0.0,0.0
2025-01-31 00:00:00+05:30,294.55738193318615,299.6826720829721,287.5593589556099,298.64776611328125,937265,0.0,0.0
2025-02-01 00:00:00+05:30,303.03384428394907,315.3049962202815,296.7750487582585,312.54522705078125,1068232,0.0,0.0
2025-02-03 00:00:00+05:30,308.50414643866003,313.28448826992957,304.7587407180621,310.5246887207031,384655,0.0,0.0
2025-02-04 00:00:00+05:30,311.55960406674626,317.5719908105595,306.72999277651996,316.832763671875,622350,0.0,0.0
2025-02-05 00:00:00+05:30,318.36049999971704,320.2332028073987,313.48158866462364,318.902587890625,458823,0.0,0.0
2025-02-06 00:00:00+05:30,318.90257487015657,324.07716482915737,313.4815758654891,323.3872375488281,709660,0.0,0.0
2025-02-07 00:00:00+05:30,325.2599236320952,326.9355170885577,317.67051338232193,323.3379211425781,1311775,0.0,0.0
2025-02-10 00:00:00+05:30,316.3892009729175,318.70545191800403,311.6088596775745,316.88201904296875,782938,0.0,0.0
2025-02-11 00:00:00+05:30,312.9887638328531,315.6007238308647,301.2104292695224,314.1715393066406,789497,0.0,0.0
2025-02-12 00:00:00+05:30,315.40358247161396,316.38921866683773,299.33772452115795,303.8223571777344,398945,0.0,0.0
2025-02-13 00:00:00+05:30,305.89219689108984,309.243353913671,297.51428929502225,302.98455810546875,335910,0.0,0.0
2025-02-14 00:00:00+05:30,300.7175946764882,302.3931580800267,291.25548164280525,294.3602294921875,462819,0.0,0.0
2025-02-17 00:00:00+05:30,286.22875941228926,300.2248061171206,286.22875941228926,297.95782470703125,453979,0.0,0.0
2025-02-18 00:00:00+05:30,299.5841373801973,303.5266822112354,291.25549939293745,301.80181884765625,209610,0.0,0.0
2025-02-19 00:00:00+05:30,301.8018198666657,301.8018198666657,295.29661485764257,298.2042236328125,809635,0.0,0.0
2025-02-20 00:00:00+05:30,297.6621419096216,299.48557495372205,294.70523321515515,297.021484375,233843,0.0,0.0
2025-02-21 00:00:00+05:30,296.67649770293787,300.4219032502198,294.7052252929515,297.366455078125,416441,0.0,0.0
2025-02-24 00:00:00+05:30,294.40956008378845,299.5841503994011,292.78323620692515,295.8387145996094,287164,0.0,0.0
2025-02-25 00:00:00+05:30,292.83253295140435,305.0051465325624,291.3047787317011,300.07696533203125,293823,0.0,0.0
2025-02-27 00:00:00+05:30,300.6190542591475,302.98457522763556,295.1487851395669,295.7401428222656,196275,0.0,0.0
2025-02-28 00:00:00+05:30,294.70523789026134,308.0113272264437,294.70523789026134,303.1324157714844,427569,0.0,0.0
2025-03-03 00:00:00+05:30,304.51229507055467,311.2146087377284,292.78320103415916,307.2720642089844,441976,0.0,0.0
2025-03-04 00:00:00+05:30,304.6601572670767,307.71563552128833,296.92290703472423,298.84490966796875,242753,0.0,0.0
2025-03-05 00:00:00+05:30,296.2822556916594,301.9003641349798,296.2329558327977,300.6190490722656,288862,0.0,0.0
2025-03-06 00:00:00+05:30,300.66832685437424,303.03387792423877,299.53485117961577,300.2740783691406,169051,0.0,0.0
2025-03-07 00:00:00+05:30,302.0974988363475,302.0974988363475,296.38082084112006,298.9434509277344,359959,0.0,0.0
2025-03-10 00:00:00+05:30,296.23295161474215,303.033865543907,296.23295161474215,300.4219055175781,268772,0.0,0.0
2025-03-11 00:00:00+05:30,297.6621144281144,305.4486339221433,295.2472938522216,300.816162109375,607987,0.0,0.0
2025-03-12 00:00:00+05:30,300.8161771521345,300.8161771521345,295.19803883870446,295.69085693359375,327530,0.0,0.0
2025-03-13 00:00:00+05:30,296.676504814944,297.3171623477016,290.76268744321754,291.8468933105469,466058,0.0,0.0
2025-03-17 00:00:00+05:30,292.73393799935883,293.5717347468525,284.5531699455462,285.6866455078125,251933,0.0,0.0
2025-03-18 00:00:00+05:30,285.6866455078125,285.6866455078125,285.6866455078125,285.6866455078125,0,0.0,0.0
2025-03-19 00:00:00+05:30,298.59850405896833,300.126228164072,294.70522896899024,296.8243408203125,467091,0.0,0.0
2025-03-20 00:00:00+05:30,297.7114086409565,299.2884326110361,291.1569337845195,291.7483215332031,424211,0.0,0.0
2025-03-21 00:00:00+05:30,292.8325407640874,301.2597188101377,291.05837743702347,299.73199462890625,729955,0.0,0.0
2025-03-24 00:00:00+05:30,296.9229051952318,306.48358836516024,296.9229051952318,300.22479248046875,580152,0.0,0.0
2025-03-25 00:00:00+05:30,305.5471965821921,311.1653344865233,295.74010517633087,299.0419921875,352750,0.0,0.0
2025-03-26 00:00:00+05:30,297.76073175411756,300.3233921457321,293.522477623577,295.05023193359375,214071,0.0,0.0
2025-03-27 00:00:00+05:30,292.83254010214745,297.5143123569772,292.68470067836756,294.5574035644531,374934,0.0,0.0
2025-03-28 00:00:00+05:30,294.6559498826827,298.59849462730205,287.8057663572148,290.5162658691406,298763,0.0,0.0
2025-04-01 00:00:00+05:30,290.6641241786274,295.543035648986,288.9392607407151,295.0994873046875,173839,0.0,0.0
2025-04-02 00:00:00+05:30,297.66215216811287,299.0913367847187,286.86942302966247,297.5143127441406,293451,0.0,0.0
2025-04-03 00:00:00+05:30,293.71959499333866,298.1549580049831,293.71959499333866,297.6621398925781,299596,0.0,0.0
2025-04-04 00:00:00+05:30,297.6621211162792,298.99273595168444,290.6148285692726,295.2966003417969,378932,0.0,0.0
2025-04-07 00:00:00+05:30,276.02740948998036,292.1425675925228,276.02740948998036,290.1712951660156,414484,0.0,0.0
2025-04-08 00:00:00+05:30,293.71957781487953,303.4773698539576,290.6640996808253,301.2104187011719,535501,0.0,0.0
2025-04-09 00:00:00+05:30,301.21045062344047,301.6046991162427,294.7052452148908,295.39520263671875,216659,0.0,0.0
2025-04-11 00:00:00+05:30,300.61904266527773,301.80181814352164,291.89615623111143,298.1056823730469,429882,0.0,0.0
2025-04-15 00:00:00+05:30,302.54103276581407,308.89836798016023,299.43625478383694,307.0256652832031,518194,0.0,0.0
2025-04-16 00:00:00+05:30,307.0256712960799,316.78346350120097,305.6457866544153,315.35430908203125,594352,0.0,0.0
2025-04-17 00:00:00+05:30,316.7834540617438,319.1982746721224,313.4322971520642,318.5576171875,508659,0.0,0.0
2025-04-21 00:00:00+05:30,320.38106213953387,331.22306126546374,317.7198622197996,329.399658203125,1963865,0.0,0.0
2025-04-22 00:00:00+05:30,330.18812307663893,336.89043712530884,324.22503616918544,332.2579650878906,1061947,0.0,0.0
2025-04-23 00:00:00+05:30,335.95409846618276,335.95409846618276,326.836963787686,331.420166015625,864771,0.0,0.0
2025-04-24 00:00:00+05:30,334.1306876636647,334.82064506811395,327.32980357662217,328.06903076171875,283188,0.0,0.0
2025-04-25 00:00:00+05:30,328.1676120143557,331.3709299297894,318.7547674768496,322.00738525390625,645116,0.0,0.0
2025-04-28 00:00:00+05:30,322.00738525390625,328.36472122315075,320.08538247295314,322.00738525390625,345131,0.0,0.0
2025-04-29 00:00:00+05:30,323.58436926845195,326.6398476633127,322.303054173461,323.73223876953125,360050,0.0,0.0
2025-04-30 00:00:00+05:30,323.7322202880927,325.16137472334316,312.7423526501654,314.0729675292969,482590,0.0,0.0
2025-05-02 00:00:00+05:30,314.3686846916246,318.95188710302006,309.6869126422918,315.2064514160156,344568,0.0,0.0
2025-05-05 00:00:00+05:30,319.34613860884326,324.2743197602143,313.8265697034616,320.4796142578125,623318,0.0,0.0
2025-05-06 00:00:00+05:30,323.28869273711433,324.5207380600454,311.5596272786568,312.8409423828125,269475,0.0,0.0
2025-05-07 00:00:00+05:30,310.42611820807906,320.67672817646724,308.10986723425754,315.6007080078125,616197,0.0,0.0
2025-05-08 00:00:00+05:30,316.68490284366595,327.0833829264826,312.9394972702339,320.1839294433594,1134315,0.0,0.0
2025-05-09 00:00:00+05:30,310.32756341795715,315.40358382936506,309.58833626835707,310.47540283203125,533054,0.0,0.0
2025-05-12 00:00:00+05:30,320.33177650280015,322.2537791935093,316.4878012006127,317.62127685546875,727776,0.0,0.0
2025-05-13 00:00:00+05:30,317.4734370785445,318.4097734535753,312.6438255464018,315.4035949707031,450196,0.0,0.0
2025-05-14 00:00:00+05:30,318.80405825681595,319.3461461646003,312.3974226084521,317.177734375,456387,0.0,0.0
2025-05-15 00:00:00+05:30,319.78970538196324,324.6685869555791,316.2906785152114,322.84515380859375,1321288,0.0,0.0
2025-05-16 00:00:00+05:30,322.2988653399675,325.7751242881644,320.36208037317164,324.583251953125,633664,2.5,0.0
2025-05-19 00:00:00+05:30,328.6057995732762,333.0752753804403,323.39141113158485,327.6622314453125,1010507,0.0,0.0
2025-05-20 00:00:00+05:30,329.4500470825912,330.4432639501171,322.79548194593787,325.57647705078125,404536,0.0,0.0
2025-05-21 00:00:00+05:30,326.569690958388,331.53577525100684,324.8315614559714,328.1588439941406,533400,0.0,0.0
2025-05-22 00:00:00+05:30,328.15884960619127,338.6869545487056,323.88802916573025,334.366455078125,649879,0.0,0.0
2025-05-23 00:00:00+05:30,336.6011813317253,338.4386385495749,330.8901844963326,333.3235778808594,687779,0.0,0.0
2025-05-26 00:00:00+05:30,333.2242623484906,346.4340346929196,333.2242623484906,341.8155822753906,900306,0.0,0.0
2025-05-27 00:00:00+05:30,342.16321298664536,345.73879979404865,338.7862816782097,340.92169189453125,476810,0.0,0.0
2025-05-28 00:00:00+05:30,345.1428661261533,345.8877787868572,336.8991781385927,337.89239501953125,538590,0.0,0.0
2025-05-29 00:00:00+05:30,338.14070973796214,338.14070973796214,329.99631893717884,331.0391845703125,421777,0.0,0.0
2025-05-30 00:00:00+05:30,331.63511099450176,341.2693268786869,327.26496277375,338.3393249511719,912686,0.0,0.0
2025-06-02 00:00:00+05:30,336.7005103736186,338.28966338734904,330.741209305059,334.21746826171875,400029,0.0,0.0
